0FISCPER:0FISCPER;ZC_UCJED:ZC_UCJED;ZC_ICO:ZC_ICO;ZFUNDS_CT:ZFUNDS_CT;0FM_AREA:0FM_AREA;/BIC/ZC_PSUK:ZC_PSUK;/BIC/ZC_POLVK2:ZC_POLVK2;KYF_0001:ZU_ROZSCH;KYF_0002:ZU_ROZPZM;KYF_0003:ZU_KROZP;KYF_0004:ZU_OBLIG;KYF_0005:ZU_ROZKZ
2025001;1000000037;00025429;3360001;0336;PU10060000;;103743571.29 ;0.00 ;102507027.00 ;102016455.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10030000;;3669658.04 ;0.00 ;3633780.00 ;3628874.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10020000;;135857435.41 ;0.00 ;127774395.00 ;127608582.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10010000;;383372520.32 ;0.00 ;378030754.00 ;377540182.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10050000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU5010010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000037;00025429;3360001;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;SU5010030000;;1543968934.37 ;96251341.49 ;1324118972.00 ;1363553299.00 ;13041555.20 
2025001;1000000038;00025593;3450001;0345;SU5010020000;;105047523.72 ;8668594.64 ;0.00 ;0.00 ;643628.82 
2025001;1000000038;00025593;3450001;0345;SU5010010000;;11791981.47 ;469712.00 ;5618800.00 ;5000000.00 ;1416.00 
2025001;1000000038;00025593;3450001;0345;SU5010000000;;1660808439.56 ;105389648.13 ;1329737772.00 ;1368553299.00 ;13686600.02 
2025001;1000000038;00025593;3450001;0345;SU1030040000;;0.00 ;2372.43 ;1400000.00 ;1400000.00 ;373702.49 
2025001;1000000038;00025593;3450001;0345;SU1030010000;;0.00 ;0.00 ;180152925.00 ;180152925.00 ;35281905.62 
2025001;1000000038;00025593;3450001;0345;SU1030000000;;0.00 ;2372.43 ;181552925.00 ;181552925.00 ;35655608.11 
2025001;1000000038;00025593;3450001;0345;PU10240000;;607662623.00 ;0.00 ;603423877.00 ;604487917.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10230000;;355742035.11 ;15115393.41 ;212584477.00 ;212584477.00 ;2573851.50 
2025001;1000000038;00025593;3450001;0345;PU10200200;;285512353.90 ;11247772.00 ;180152925.00 ;180152925.00 ;2141671.00 
2025001;1000000038;00025593;3450001;0345;PU10200100;;60614831.69 ;2510261.20 ;39210194.00 ;39210194.00 ;446701.50 
2025001;1000000038;00025593;3450001;0345;PU10200000;;346127185.59 ;13758033.20 ;219363119.00 ;219363119.00 ;2588372.50 
2025001;1000000038;00025593;3450001;0345;PU10060000;;73762556.00 ;0.00 ;72608125.00 ;72608125.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10050000;;3665092.00 ;0.00 ;3232800.00 ;3232800.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10030000;;7246677.42 ;1650000.00 ;6792648.00 ;6803289.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10020000;;291807393.59 ;0.00 ;240296639.00 ;240656285.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10010000;;735541417.00 ;0.00 ;710946802.00 ;712000842.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000038;00025593;3450001;0345;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5010030000;;187949996.15 ;284975.26 ;180859040.30 ;161807684.00 ;1763248.86 
2025001;1000000039;00026018;3360088;0336;SU5010020000;;189500000.00 ;0.00 ;189500000.00 ;189500000.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5010000000;;377449996.15 ;284975.26 ;370359040.30 ;351307684.00 ;1763248.86 
2025001;1000000039;00026018;3360088;0336;SU1030040000;;0.00 ;0.00 ;290000.00 ;290000.00 ;85579.06 
2025001;1000000039;00026018;3360088;0336;SU1030000000;;0.00 ;0.00 ;290000.00 ;290000.00 ;85579.06 
2025001;1000000039;00026018;3360088;0336;PU10230000;;2314588.30 ;0.00 ;2314588.30 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10060000;;67977505.00 ;0.00 ;67974000.00 ;55558000.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10050000;;189500000.00 ;0.00 ;189500000.00 ;189500000.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10030000;;2603552.00 ;0.00 ;2574740.00 ;2450580.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10020000;;88600287.00 ;0.00 ;87060012.00 ;82863404.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10010000;;257820193.00 ;0.00 ;257574000.00 ;245158000.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10040000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10200000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10200100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10240000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU1020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU1020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU1020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5010010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5020010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5020020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000039;00026018;3360088;0336;SU5020030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;SU5050000000;;6296065098.00 ;0.00 ;6296065098.00 ;6296065098.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;SU5040000000;;4652455750.00 ;1293449176.63 ;4652455750.00 ;4652455750.00 ;123824370.16 
2025001;1000000047;00164801;3150001;0315;SU5030000000;;2957479138.00 ;0.00 ;2957479138.00 ;2957479138.00 ;134656372.41 
2025001;1000000047;00164801;3150001;0315;SU5020000000;;3007500000.00 ;10784313.55 ;3007500000.00 ;3007500000.00 ;107210228.65 
2025001;1000000047;00164801;3150001;0315;SU5010000000;;2898116448.00 ;87000.00 ;2898116448.00 ;2898116448.00 ;58152660.30 
2025001;1000000047;00164801;3150001;0315;SU1030040000;;0.00 ;80345.95 ;30012150000.00 ;30012150000.00 ;1129128386.78 
2025001;1000000047;00164801;3150001;0315;SU1030030000;;0.00 ;0.00 ;234685000.00 ;234685000.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;SU1030010000;;0.00 ;0.00 ;13099018521.00 ;13099018521.00 ;2634053.91 
2025001;1000000047;00164801;3150001;0315;SU1030000000;;0.00 ;80345.95 ;43345853521.00 ;43345853521.00 ;1131762440.69 
2025001;1000000047;00164801;3150001;0315;SU1010000000;;0.00 ;0.00 ;170499999.00 ;170499999.00 ;3855429.00 
2025001;1000000047;00164801;3150001;0315;PU10240000;;420523562.00 ;0.00 ;420523562.00 ;420523562.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10230000;;4461609501.00 ;74291391.75 ;4461609501.00 ;4461609501.00 ;6035627.41 
2025001;1000000047;00164801;3150001;0315;PU10220200;;234685000.00 ;34000.00 ;234685000.00 ;234685000.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10220100;;41415000.00 ;6000.00 ;41415000.00 ;41415000.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10220000;;276100000.00 ;40000.00 ;276100000.00 ;276100000.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10200200;;13099018521.00 ;40227447.01 ;13099018521.00 ;13099018521.00 ;300049730.37 
2025001;1000000047;00164801;3150001;0315;PU10200100;;516433176.00 ;9758708.91 ;516433176.00 ;516433176.00 ;13058.16 
2025001;1000000047;00164801;3150001;0315;PU10200000;;13615451697.00 ;49986155.92 ;13615451697.00 ;13615451697.00 ;300062788.53 
2025001;1000000047;00164801;3150001;0315;PU10180000;;3000000.00 ;0.00 ;3000000.00 ;3000000.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10110000;;295954295.00 ;0.00 ;295954295.00 ;295954295.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10080101;;296367295.00 ;0.00 ;296367295.00 ;296367295.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10080100;;296367295.00 ;0.00 ;296367295.00 ;296367295.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10080000;;296367295.00 ;0.00 ;296367295.00 ;296367295.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10060000;;97143273.00 ;0.00 ;97143273.00 ;97143273.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10030000;;5176672.00 ;0.00 ;5176672.00 ;5176672.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10020000;;179395057.00 ;0.00 ;179395057.00 ;179395057.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10010000;;531800501.00 ;0.00 ;531800501.00 ;531800501.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000047;00164801;3150001;0315;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5060000000;;518645716.07 ;25592269.40 ;472808076.00 ;472808076.00 ;3970097.97 
2025001;1000000048;00638994;3330002;0333;SU5050000000;;39015446.00 ;117306.00 ;19015446.00 ;19015446.00 ;3694.00 
2025001;1000000048;00638994;3330002;0333;SU1030040000;;0.00 ;0.00 ;979000.00 ;979000.00 ;132228.13 
2025001;1000000048;00638994;3330002;0333;SU1030010000;;0.00 ;0.00 ;14590549.00 ;14590549.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU1030000000;;0.00 ;0.00 ;15569549.00 ;15569549.00 ;132228.13 
2025001;1000000048;00638994;3330002;0333;PU10240000;;286969996.00 ;0.00 ;286969996.00 ;286969996.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10230000;;73423684.07 ;2487600.10 ;7586044.00 ;7586044.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10200200;;34590549.00 ;90008.90 ;14590549.00 ;14590549.00 ;2834.40 
2025001;1000000048;00638994;3330002;0333;PU10200100;;4424897.00 ;27297.10 ;4424897.00 ;4424897.00 ;859.60 
2025001;1000000048;00638994;3330002;0333;PU10200000;;39015446.00 ;117306.00 ;19015446.00 ;19015446.00 ;3694.00 
2025001;1000000048;00638994;3330002;0333;PU10060000;;23896317.00 ;0.00 ;23896317.00 ;23896317.00 ;64775.00 
2025001;1000000048;00638994;3330002;0333;PU10030000;;3108664.00 ;0.00 ;3108664.00 ;3108664.00 ;49745.52 
2025001;1000000048;00638994;3330002;0333;PU10020000;;108425131.00 ;0.00 ;108425131.00 ;108425131.00 ;19658.00 
2025001;1000000048;00638994;3330002;0333;PU10010000;;328402477.00 ;0.00 ;328402477.00 ;328402477.00 ;64775.00 
2025001;1000000048;00638994;3330002;0333;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10100000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10120000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10150000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10160000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10170000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;PU10250000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5010010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5010020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5040000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5040010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000048;00638994;3330002;0333;SU5040020000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU5040000000;;560699470.38 ;28155969.53 ;465740825.00 ;465740825.00 ;4136596.57 
2025001;1000000050;41693205;3150003;0315;SU1030040000;;0.00 ;38000.00 ;850000.00 ;850000.00 ;154695.40 
2025001;1000000050;41693205;3150003;0315;SU1030000000;;0.00 ;38000.00 ;850000.00 ;850000.00 ;154695.40 
2025001;1000000050;41693205;3150003;0315;PU10240000;;251837654.00 ;0.00 ;251837654.00 ;251837654.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10230000;;78256226.58 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10200100;;1893580.48 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10200000;;1893580.48 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10060000;;38523412.00 ;0.00 ;38523412.00 ;38523412.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10030000;;2903611.00 ;0.00 ;2903611.00 ;2903611.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10020000;;98999193.00 ;0.00 ;98999193.00 ;98999193.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10010000;;293397021.00 ;0.00 ;293397021.00 ;293397021.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10080000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10080100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10080101;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10080102;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10080200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10090000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10110000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10140000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10180000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10200200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10220000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10220100;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;PU10220200;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU1010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU1030010000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU1030030000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU5010000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU5020000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU5030000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000050;41693205;3150003;0315;SU5050000000;;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;SU1030000000;;0.00 ;1949.00 ;240589318.00 ;240589318.00 ;11451346.66 
2025001;1000000053;45769851;3060001;0306;SU1030010000;;0.00 ;0.00 ;185589318.00 ;185589318.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;SU1030040000;;0.00 ;1949.00 ;55000000.00 ;55000000.00 ;11451346.66 
2025001;1000000053;45769851;3060001;0306;SU5010000000;;10375989214.10 ;1058053882.77 ;9418218080.00 ;9418203080.00 ;778513527.08 
2025001;1000000053;45769851;3060001;0306;SU5010010000;;100000000.00 ;0.00 ;100000000.00 ;100000000.00 ;47889.80 
2025001;1000000053;45769851;3060001;0306;SU5010020000;;167006618.43 ;5000000.00 ;165000000.00 ;165000000.00 ;278800.00 
2025001;1000000053;45769851;3060001;0306;SU5010030000;;1658132186.64 ;457118598.72 ;1647398523.00 ;1647398523.00 ;221228390.24 
2025001;1000000053;45769851;3060001;0306;SU5010040000;;42015737.81 ;0.00 ;42000000.00 ;42000000.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;SU5010050000;;35000000.00 ;35000000.00 ;35000000.00 ;35000000.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;SU5010060000;;35100000.00 ;1046037.55 ;35100000.00 ;35100000.00 ;6945814.18 
2025001;1000000053;45769851;3060001;0306;SU5010070000;;60132715.38 ;54094393.11 ;58883000.00 ;58883000.00 ;4788606.61 
2025001;1000000053;45769851;3060001;0306;SU5010080000;;12876295.25 ;10753668.00 ;2950000.00 ;2950000.00 ;423917.37 
2025001;1000000053;45769851;3060001;0306;SU5010100000;;7571123848.19 ;446491166.89 ;6683386557.00 ;6683371557.00 ;543796784.97 
2025001;1000000053;45769851;3060001;0306;SU5010130000;;48500000.00 ;0.00 ;48500000.00 ;48500000.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;SU5010140000;;108617407.55 ;13617387.50 ;100000000.00 ;100000000.00 ;162717.21 
2025001;1000000053;45769851;3060001;0306;SU5010150000;;537484404.85 ;34932631.00 ;500000000.00 ;500000000.00 ;840606.70 
2025001;1000000053;45769851;3060001;0306;PU10010000;;1170647859.00 ;0.00 ;1145139791.00 ;1145139791.00 ;5302237.00 
2025001;1000000053;45769851;3060001;0306;PU10020000;;401637115.00 ;0.00 ;388807482.00 ;388807482.00 ;1585913.00 
2025001;1000000053;45769851;3060001;0306;PU10030000;;12029763.47 ;0.00 ;11478853.00 ;11478853.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;PU10060000;;70017191.00 ;0.00 ;66115745.00 ;66115745.00 ;636251.00 
2025001;1000000053;45769851;3060001;0306;PU10080000;;31169160.00 ;0.00 ;31169160.00 ;31169160.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;PU10080100;;31169160.00 ;0.00 ;31169160.00 ;31169160.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;PU10080101;;31169160.00 ;0.00 ;31169160.00 ;31169160.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;PU10110000;;31169160.00 ;0.00 ;31169160.00 ;31169160.00 ;0.00 
2025001;1000000053;45769851;3060001;0306;PU10140000;;157320435.20 ;555800.00 ;157320400.00 ;157320400.00 ;1030658.00 
2025001;1000000053;45769851;3060001;0306;PU10180000;;7900000.00 ;814974.69 ;7900000.00 ;7900000.00 ;215462.01 
2025001;1000000053;45769851;3060001;0306;PU10200000;;485937139.77 ;117600076.13 ;251614686.00 ;251614686.00 ;21742.56 
2025001;1000000053;45769851;3060001;0306;PU10200100;;106967252.23 ;20409930.58 ;66025368.00 ;66025368.00 ;5435.64 
2025001;1000000053;45769851;3060001;0306;PU10200200;;378969887.54 ;97190145.55 ;185589318.00 ;185589318.00 ;16306.92 
2025001;1000000053;45769851;3060001;0306;PU10230000;;1423870505.16 ;306120235.14 ;967864318.00 ;967864318.00 ;100000000.00 
2025001;1000000053;45769851;3060001;0306;PU10240000;;1091521725.00 ;0.00 ;1070785350.00 ;1070785350.00 ;4575876.00 
