"ROK","IDFPROV","EMISE","EMI_MNO_T"
2022,210901712,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1960
2022,210901712,"oxid uhelnatý (CO)",0.1020
2022,210901712,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2022,210901712,"těkavé organické látky (VOC)",0.7980
2022,210901782,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.8840
2022,210901782,"oxid uhelnatý (CO)",1.0370
2022,210901782,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3130
2022,210901782,"tuhé znečišťující látky (TZL)",0.0240
2022,210901892,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.2170
2022,210901892,"oxid uhelnatý (CO)",0.0210
2022,210901892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5260
2022,210901892,"těkavé organické látky (VOC)",7.0620
2022,210901912,"tuhé znečišťující látky (TZL)",0.5080
2022,210902002,"tuhé znečišťující látky (TZL)",0.0960
2022,210902372,"oxid uhelnatý (CO)",0.0070
2022,210902372,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2022,210902592,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2022,210902592,"organické sloučeniny chloru vyjádřené jako chlor (Cl)",0.0210
2022,210902592,"organické sloučeniny fluoru vyjádřené jako F (s výjimkou regulovaných látek a látek ovlivňujících klimatický systém Země)",0.0063
2022,210902592,"oxid uhelnatý (CO)",1.0970
2022,210902592,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1130
2022,210902592,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0810
2022,210902592,"tuhé znečišťující látky (TZL)",0.3460
2022,210902602,"oxid uhelnatý (CO)",1.0590
2022,210902602,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.2160
2022,210902602,"tuhé znečišťující látky (TZL)",0.1590
2022,210902852,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.35
2022,210903172,"tuhé znečišťující látky (TZL)",0.04
2022,210903172,"těkavé organické látky (VOC)",0.2830
2022,210903292,"oxid uhelnatý (CO)",0.0040
2022,210903292,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0980
2022,210903292,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0010
2022,210970082,"tuhé znečišťující látky (TZL)",0.2910
2022,210970092,"oxid uhelnatý (CO)",0
2022,210970092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0650
2022,210970092,"těkavé organické látky (VOC)",1.3690
2022,210970162,"těkavé organické látky (VOC)",0.0040
2022,210970172,"oxid uhelnatý (CO)",0.0030
2022,210970172,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2022,210970192,"tuhé znečišťující látky (TZL)",1.5820
2022,210970222,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2180
2022,210970242,"oxid uhelnatý (CO)",0.2170
2022,210970242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0260
2022,210970242,"tuhé znečišťující látky (TZL)",0.0230
2022,210970382,"těkavé organické látky (VOC)",0.64
2022,210970512,"tuhé znečišťující látky (TZL)",1.4850
2022,211000072,"oxid uhelnatý (CO)",0.0030
2022,211000072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0130
2022,211000312,"oxid uhelnatý (CO)",1.0390
2022,211000312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.6770
2022,211000312,"tuhé znečišťující látky (TZL)",0.0010
2022,211000392,"tuhé znečišťující látky (TZL)",0.0460
2022,211000392,"těkavé organické látky (VOC)",3.2730
2022,211000502,"tuhé znečišťující látky (TZL)",0.7250
2022,211000542,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.3660
2022,211000542,"oxid uhelnatý (CO)",11.4420
2022,211000542,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",56.3560
2022,211000542,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",7.8220
2022,211000542,"tuhé znečišťující látky (TZL)",0.2970
2022,211000692,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0390
2022,211000692,"oxid uhelnatý (CO)",0.1360
2022,211000692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.33
2022,211000792,"oxid uhelnatý (CO)",0.2120
2022,211000792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1640
2022,211000792,"tuhé znečišťující látky (TZL)",1.6640
2022,211000832,"těkavé organické látky (VOC)",4.32
2022,211000882,"oxid uhelnatý (CO)",0.1210
2022,211000882,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0320
2022,211000882,"tuhé znečišťující látky (TZL)",0.1040
2022,211000922,"těkavé organické látky (VOC)",0.2290
2022,211001242,"oxid uhelnatý (CO)",0.01
2022,211001242,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0940
2022,211001242,"tuhé znečišťující látky (TZL)",0.0210
2022,211001242,"těkavé organické látky (VOC)",1.5510
2022,211001242,"zinek",0
2022,211001282,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1180
2022,211001282,"oxid uhelnatý (CO)",0.0080
2022,211001282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1110
2022,211001282,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.1490
2022,211001282,"tuhé znečišťující látky (TZL)",0.0970
2022,211001302,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.1120
2022,211001302,"těkavé organické látky (VOC)",1.5270
2022,211001362,"oxid uhelnatý (CO)",18.4750
2022,211001362,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.68
2022,211001362,"tuhé znečišťující látky (TZL)",0.0250
2022,211001372,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0190
2022,211001372,"oxid uhelnatý (CO)",0.1740
2022,211001372,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0870
2022,211001372,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.3650
2022,211001372,"tuhé znečišťující látky (TZL)",0.0890
2022,211001402,"těkavé organické látky (VOC)",1.1670
2022,211001632,"oxid uhelnatý (CO)",1.2250
2022,211001632,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0890
2022,211001632,"tuhé znečišťující látky (TZL)",1.0770
2022,211001792,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3380
2022,211001792,"oxid uhelnatý (CO)",0.6470
2022,211001792,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.4310
2022,211001792,"tuhé znečišťující látky (TZL)",0.0170
2022,211001842,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0060
2022,211001842,"tuhé znečišťující látky (TZL)",0.8390
2022,211001932,"tuhé znečišťující látky (TZL)",0.3410
2022,211002212,"oxid uhelnatý (CO)",0.0170
2022,211002212,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2022,211002242,"tuhé znečišťující látky (TZL)",0.2120
2022,211002292,"tuhé znečišťující látky (TZL)",3.04
2022,211002322,"oxid uhelnatý (CO)",0.04
2022,211002322,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5730
2022,211070022,"oxid uhelnatý (CO)",0.1120
2022,211070022,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1110
2022,211070022,"tuhé znečišťující látky (TZL)",2.1410
2022,211070072,"oxid uhelnatý (CO)",0.2480
2022,211070072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1040
2022,211070072,"tuhé znečišťující látky (TZL)",0.1370
2022,211070292,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.051181
2022,211070292,"měď",0.000004
2022,211070292,"nikl",0.000010
2022,211070292,"tuhé znečišťující látky (TZL)",0.0160
2022,211070292,"šestimocný chrom",0.000543
2022,211070302,"tuhé znečišťující látky (TZL)",0.0680
2022,211070322,"těkavé organické látky (VOC)",0.3410
2022,211070352,"oxid uhelnatý (CO)",0.13
2022,211070352,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6960
2022,211070352,"tuhé znečišťující látky (TZL)",0.1260
2022,211070372,"tuhé znečišťující látky (TZL)",0.3460
2022,211070562,"oxid uhelnatý (CO)",11.1530
2022,211070562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",7.26
2022,211070562,"tuhé znečišťující látky (TZL)",0.0840
2022,211070612,"oxid uhelnatý (CO)",2.7910
2022,211070612,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1510
2022,211070612,"tuhé znečišťující látky (TZL)",1.0990
2022,211070622,"oxid uhelnatý (CO)",0.1060
2022,211070622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4150
2022,211070622,"sulfan",0.000230
2022,211070622,"těkavé organické látky (VOC)",0.4070
2022,211100232,"těkavé organické látky (VOC)",0.8490
2022,211100452,"oxid uhelnatý (CO)",0.0010
2022,211100452,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0010
2022,211100452,"těkavé organické látky (VOC)",18.4480
2022,211100462,"jiné znečišťující látky a jejich směsi výše neuvedené",0.000003
2022,211100462,"kyselina sírová",0.00000432
2022,211100462,"měď",0.0000003820
2022,211100462,"tuhé znečišťující látky (TZL)",0.3410
2022,211100652,"oxid uhelnatý (CO)",0.0020
2022,211100652,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0110
2022,211100652,"tuhé znečišťující látky (TZL)",0.23
2022,211170052,"tuhé znečišťující látky (TZL)",0
2022,211170102,"tuhé znečišťující látky (TZL)",3.0790
2022,211170192,"tuhé znečišťující látky (TZL)",0.1440
2022,211200282,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2120
2022,211200282,"oxid uhelnatý (CO)",0.0060
2022,211200282,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0650
2022,211200282,"tuhé znečišťující látky (TZL)",0.0020
2022,211200312,"těkavé organické látky (VOC)",0.2030
2022,211200642,"oxid uhelnatý (CO)",1.0630
2022,211200642,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0650
2022,211200642,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.3170
2022,211200642,"tuhé znečišťující látky (TZL)",0.0850
2022,211200732,"chrom (bez šestimocného chromu)",0.000003
2022,211200732,"tuhé znečišťující látky (TZL)",0.0560
2022,211200732,"těkavé organické látky (VOC)",1.0710
2022,211200802,"tuhé znečišťující látky (TZL)",0.0050
2022,211200802,"těkavé organické látky (VOC)",0.0070
2022,211200842,"těkavé organické látky (VOC)",1.9370
2022,211200852,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0490
2022,211200852,"těkavé organické látky (VOC)",0.0930
2022,211201182,"oxid uhelnatý (CO)",14.5990
2022,211201182,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.7580
2022,211201352,"těkavé organické látky (VOC)",3.6690
2022,211201362,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0440
2022,211201362,"tuhé znečišťující látky (TZL)",0
2022,211201382,"tuhé znečišťující látky (TZL)",0.0230
2022,211201622,"oxid uhelnatý (CO)",0.3610
2022,211201622,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4350
2022,211201622,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",1.4630
2022,211201622,"tuhé znečišťující látky (TZL)",0.1040
2022,211201692,"oxid uhelnatý (CO)",0.0060
2022,211201692,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2022,211201922,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0150
2022,211201922,"oxid uhelnatý (CO)",0.5220
2022,211201922,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1770
2022,211201922,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1770
2022,211201922,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.0001
2022,211201922,"tuhé znečišťující látky (TZL)",0.2290
2022,211201922,"těkavé organické látky (VOC)",0.03
2022,211202082,"tuhé znečišťující látky (TZL)",2.1270
2022,211202092,"tuhé znečišťující látky (TZL)",0.3360
2022,211202132,"těkavé organické látky (VOC)",1.7770
2022,211202192,"tuhé znečišťující látky (TZL)",0
2022,211270052,"oxid uhelnatý (CO)",0
2022,211270052,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0060
2022,211270052,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0930
2022,211270052,"tuhé znečišťující látky (TZL)",0.1570
2022,211270062,"oxid uhelnatý (CO)",0.3210
2022,211270062,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0830
2022,211270062,"tuhé znečišťující látky (TZL)",0.9650
2022,211270132,"oxid uhelnatý (CO)",1.2390
2022,211270132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",8.1230
2022,211270132,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",3.0290
2022,211270132,"tuhé znečišťující látky (TZL)",0.0750
2022,211270192,"oxid uhelnatý (CO)",16.6090
2022,211270192,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",12.6440
2022,211270272,"methan",5.22
2022,211270312,"oxid uhelnatý (CO)",0.0750
2022,211270312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2090
2022,211270502,"oxid uhelnatý (CO)",0.2450
2022,211270502,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1590
2022,211270502,"tuhé znečišťující látky (TZL)",0.0370
2022,211270522,"oxid uhelnatý (CO)",0
2022,211270522,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1270
2022,211270522,"tuhé znečišťující látky (TZL)",1.8910
2022,211270552,"oxid uhelnatý (CO)",7.2570
2022,211270552,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",10.1960
2022,211300072,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.01
2022,211300072,"oxid uhelnatý (CO)",0.0510
2022,211300072,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3110
2022,211300072,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0020
2022,211300072,"tuhé znečišťující látky (TZL)",0.0030
2022,211300892,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1550
2022,211300892,"oxid uhelnatý (CO)",0.5340
2022,211300892,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.14
2022,211300892,"tuhé znečišťující látky (TZL)",0.0170
2022,211300892,"těkavé organické látky (VOC)",2.2280
2022,211400012,"oxid uhelnatý (CO)",0.0120
2022,211400012,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2670
2022,211400092,"oxid uhelnatý (CO)",0.7460
2022,211400092,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2022,211400112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.07
2022,211400112,"těkavé organické látky (VOC)",0.09
2022,211400132,"oxid uhelnatý (CO)",1.0480
2022,211400132,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6140
2022,211400132,"tuhé znečišťující látky (TZL)",0.1960
2022,211400482,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.5820
2022,211400482,"tuhé znečišťující látky (TZL)",0.1690
2022,211400622,"těkavé organické látky (VOC)",0.0590
2022,211400752,"oxid uhelnatý (CO)",0.0240
2022,211400752,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0040
2022,211400752,"těkavé organické látky (VOC)",3.9250
2022,211400792,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0.0010
2022,211400792,"sulfan",0.01
2022,211402082,"oxid uhelnatý (CO)",0.0050
2022,211402082,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0410
2022,211402082,"tuhé znečišťující látky (TZL)",0.0410
2022,211402082,"těkavé organické látky (VOC)",1.08
2022,211402462,"tuhé znečišťující látky (TZL)",0.0040
2022,211402462,"těkavé organické látky (VOC)",0.2280
2022,211402562,"oxid uhelnatý (CO)",0.0090
2022,211402562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0540
2022,211402562,"těkavé organické látky (VOC)",0.3580
2022,211470052,"těkavé organické látky (VOC)",0.2110
2022,211470062,"tuhé znečišťující látky (TZL)",2.21
2022,211470112,"oxid uhelnatý (CO)",0.0160
2022,211470112,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0520
2022,211470112,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.8670
2022,211470112,"tuhé znečišťující látky (TZL)",0.0070
2022,211470152,"tuhé znečišťující látky (TZL)",0.0010
2022,211470152,"těkavé organické látky (VOC)",2.7970
2022,211500162,"oxid uhelnatý (CO)",0.01
2022,211500162,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.28
2022,211500162,"tuhé znečišťující látky (TZL)",0.0020
2022,211500282,"tuhé znečišťující látky (TZL)",0.01
2022,211500282,"těkavé organické látky (VOC)",2.5110
2022,211500562,"oxid uhelnatý (CO)",0.0080
2022,211500562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1810
2022,211500562,"tuhé znečišťující látky (TZL)",0.0150
2022,211500772,"oxid uhelnatý (CO)",0.0040
2022,211500772,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1120
2022,211500852,"šestimocný chrom",0.000010
2022,211501302,"oxid uhelnatý (CO)",0.0010
2022,211501302,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0350
2022,211501312,"oxid uhelnatý (CO)",0.0460
2022,211501312,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2140
2022,211502462,"tuhé znečišťující látky (TZL)",1.0170
2022,211502642,"oxid uhelnatý (CO)",0.0250
2022,211502642,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2040
2022,211511602,"oxid uhelnatý (CO)",0.0010
2022,211511602,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0180
2022,211511602,"těkavé organické látky (VOC)",0.0450
2022,211511752,"oxid uhelnatý (CO)",0.0050
2022,211511752,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1060
2022,211511752,"tuhé znečišťující látky (TZL)",0.4470
2022,211511752,"těkavé organické látky (VOC)",1.7430
2022,211512122,"tuhé znečišťující látky (TZL)",0.31
2022,211512152,"těkavé organické látky (VOC)",0.05
2022,211512332,"těkavé organické látky (VOC)",1.1710
2022,211512562,"oxid uhelnatý (CO)",1.35
2022,211512562,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.79
2022,211570082,"tuhé znečišťující látky (TZL)",0
