Rok,Orgán finanční správy,Druh příjmu,Počet evidovaných DS celkem,Evidovaných DS "FO",Evidovaných DS "PO",Evidovaných DS "PP"_"ZO",Evidovaných DS "O"_"K",Počet aktivních DS celkem,Aktivních DS "FO",Aktivních DS "PO",Aktivních DS "PP"_"ZO",Aktivních DS "O"_"K"
2015,FÚ pro Královéhradecký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2411,195,2004,50,162,1553,156,1333,42,22
2015,FÚ pro Královéhradecký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,23103,10353,11954,348,448,20161,8535,10870,310,446
2015,FÚ pro Královéhradecký kraj,Daň silniční,53516,43731,9678,0,107,42173,33434,8668,0,71
2015,FÚ pro Královéhradecký kraj,Daně s povinnou registrací - celkem,200274,177995,21357,473,449,147893,126230,20790,424,449
2015,FÚ pro Královéhradecký kraj,Daň z nemovitých věcí,259776,251024,8365,0,387,220196,214137,5784,0,275
2015,FÚ pro Královéhradecký kraj,Daň dědická,2022,2007,9,0,6,129,129,0,0,0
2015,FÚ pro Královéhradecký kraj,Daň darovací,4500,4053,295,0,152,66,65,1,0,0
2015,FÚ pro Královéhradecký kraj,Daň z převodu nemovitostí,28644,26579,1645,0,420,287,258,12,0,17
2015,FÚ pro Královéhradecký kraj,Daň z nabytí nemovitých věcí,16111,14774,1010,0,327,11699,10619,804,0,276
2015,FÚ pro Královéhradecký kraj,Majetkové daně - celkem,272033,262676,8889,0,468,223290,216964,5937,0,389
2015,FÚ pro Královéhradecký kraj,Loterie a jiné podobné hry,79,0,72,0,7,37,0,35,0,2
2015,FÚ pro Královéhradecký kraj,Pokuty v blokovém a správním řízení,473,388,79,0,6,,,,,
2015,FÚ pro Královéhradecký kraj,Odvody za porušení rozpočtové kázně,688,237,286,0,165,,,,,
2015,FÚ pro Královéhradecký kraj,Ekologické druhy příjmů,510,229,198,0,83,,,,,
2015,FÚ pro Královéhradecký kraj,Depozitní druhy příjmů,7323,6216,1089,7,11,,,,,
2015,FÚ pro Královéhradecký kraj,Daně staré daňové soustavy,2268,2076,189,1,2,,,,,
2015,FÚ pro Královéhradecký kraj,Druhy příjmů nezahrnuté,13245,9482,3418,73,272,,,,,
2015,FÚ pro Královéhradecký kraj,Celkem počet DS,368679,342069,25660,473,476,298587,274522,23173,424,467
2015,FÚ pro Pardubický kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,32382,23086,9132,0,159,21613,14237,7223,0,149
2015,FÚ pro Pardubický kraj,Daň z přidané hodnoty - zahraniční osoby,6,1,5,0,0,6,1,5,0,0
2015,FÚ pro Pardubický kraj,Daň z přidané hodnoty - tuzemské osoby - OID,158,136,22,0,0,158,136,22,0,0
2015,FÚ pro Pardubický kraj,Daň z přidané hodnoty - ostatní,135,104,12,0,19,96,95,1,0,0
2015,FÚ pro Pardubický kraj,Daň z přidané hodnoty - celkem,32658,23326,9163,0,164,21872,14469,7250,0,149
2015,FÚ pro Pardubický kraj,Daň z příjmů PO,17309,0,16855,0,454,17122,0,16670,0,452
2015,FÚ pro Pardubický kraj,Daň z příjmů FO - podnikatelé,90319,90319,0,0,0,44537,44537,0,0,0
2015,FÚ pro Pardubický kraj,Daň z příjmů FO - bez příjmu podle § 7,18465,18465,0,0,0,16889,16889,0,0,0
2015,FÚ pro Pardubický kraj,Daň z příjmů FO - nepodnikatelé,52719,52719,0,0,0,50879,50879,0,0,0
2015,FÚ pro Pardubický kraj,Daň z příjmů FO - celkem,161503,161503,0,0,0,112305,112305,0,0,0
2015,FÚ pro Pardubický kraj,Daň z příjmů FO - závislá činnost,26675,14695,11283,238,459,21899,11206,10034,201,458
2015,FÚ pro Pardubický kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2099,166,1757,29,147,1383,129,1174,24,56
2015,FÚ pro Pardubický kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,21060,10048,10364,188,460,18391,8341,9422,170,458
2015,FÚ pro Pardubický kraj,Daň silniční,49212,40476,8617,0,119,37632,30016,7548,0,68
2015,FÚ pro Pardubický kraj,Daně s povinnou registrací - celkem,182098,163439,17950,249,460,138185,120056,17460,209,460
2015,FÚ pro Pardubický kraj,Daň z nemovitých věcí,245354,237848,7114,0,392,203808,198889,4694,0,225
2015,FÚ pro Pardubický kraj,Daň dědická,2324,2318,5,0,1,22,21,1,0,0
2015,FÚ pro Pardubický kraj,Daň darovací,4283,3690,425,0,168,95,92,3,0,0
2015,FÚ pro Pardubický kraj,Daň z převodu nemovitostí,27461,25617,1417,0,427,213,183,18,0,12
2015,FÚ pro Pardubický kraj,Daň z nabytí nemovitých věcí,15946,14717,897,0,332,11351,10341,717,0,293
2015,FÚ pro Pardubický kraj,Majetkové daně - celkem,258057,249893,7690,0,474,206851,201658,4821,0,372
2015,FÚ pro Pardubický kraj,Loterie a jiné podobné hry,71,0,68,0,3,25,0,24,0,1
2015,FÚ pro Pardubický kraj,Pokuty v blokovém a správním řízení,181,103,75,0,3,,,,,
2015,FÚ pro Pardubický kraj,Odvody za porušení rozpočtové kázně,631,196,238,0,197,,,,,
2015,FÚ pro Pardubický kraj,Ekologické druhy příjmů,274,125,102,0,47,,,,,
2015,FÚ pro Pardubický kraj,Depozitní druhy příjmů,4748,3845,897,1,5,,,,,
2015,FÚ pro Pardubický kraj,Daně staré daňové soustavy,3552,3229,321,0,2,,,,,
2015,FÚ pro Pardubický kraj,Druhy příjmů nezahrnuté,13883,9565,3968,46,304,,,,,
2015,FÚ pro Pardubický kraj,Celkem počet DS,343402,321025,21632,249,491,275622,255610,19313,209,486
2015,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - tuzemské osoby - registrované,31473,23944,7304,0,223,21412,15334,5871,0,206
2015,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - zahraniční osoby,1,0,1,0,0,1,0,1,0,0
2015,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - tuzemské osoby - OID,144,127,16,0,1,144,127,16,0,1
2015,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - ostatní,124,89,13,0,22,81,81,0,0,0
2015,FÚ pro Kraj Vysočina,Daň z přidané hodnoty - celkem,31712,24154,7329,0,227,21637,15541,5888,0,207
2015,FÚ pro Kraj Vysočina,Daň z příjmů PO,17050,0,16345,0,705,16857,0,16152,0,705
2015,FÚ pro Kraj Vysočina,Daň z příjmů FO - podnikatelé,88671,88671,0,0,0,45081,45081,0,0,0
2015,FÚ pro Kraj Vysočina,Daň z příjmů FO - bez příjmu podle § 7,19017,19017,0,0,0,16276,16276,0,0,0
2015,FÚ pro Kraj Vysočina,Daň z příjmů FO - nepodnikatelé,55763,55763,0,0,0,53476,53476,0,0,0
2015,FÚ pro Kraj Vysočina,Daň z příjmů FO - celkem,163451,163451,0,0,0,114833,114833,0,0,0
2015,FÚ pro Kraj Vysočina,Daň z příjmů FO - závislá činnost,23407,13153,9356,194,704,18593,9318,8394,180,701
2015,FÚ pro Kraj Vysočina,Daň z příjmů PO - srážkou dle zvláštní sazby,1948,118,1615,30,185,1354,80,1179,25,70
2015,FÚ pro Kraj Vysočina,Daň z příjmů FO - srážkou dle zvláštní sazby,16251,7020,8383,144,704,14299,5735,7731,129,704
2015,FÚ pro Kraj Vysočina,Daň silniční,45956,38926,6918,0,112,34124,27883,6174,0,67
2015,FÚ pro Kraj Vysočina,Daně s povinnou registrací - celkem,182776,165131,16739,201,705,138115,120850,16376,184,705
2015,FÚ pro Kraj Vysočina,Daň z nemovitých věcí,249295,241584,7140,0,571,217516,212218,4832,0,466
2015,FÚ pro Kraj Vysočina,Daň dědická,1913,1887,10,0,16,16,16,0,0,0
2015,FÚ pro Kraj Vysočina,Daň darovací,4585,4064,281,0,240,33,32,1,0,0
2015,FÚ pro Kraj Vysočina,Daň z převodu nemovitostí,26299,24234,1398,0,667,121,79,12,0,30
2015,FÚ pro Kraj Vysočina,Daň z nabytí nemovitých věcí,14605,13199,880,0,526,11591,10410,719,0,462
2015,FÚ pro Kraj Vysočina,Majetkové daně - celkem,259963,251627,7613,0,723,220224,214666,4945,0,613
2015,FÚ pro Kraj Vysočina,Loterie a jiné podobné hry,20,0,19,0,1,4,0,4,0,0
2015,FÚ pro Kraj Vysočina,Pokuty v blokovém a správním řízení,356,235,114,0,7,,,,,
2015,FÚ pro Kraj Vysočina,Odvody za porušení rozpočtové kázně,662,227,225,0,210,,,,,
2015,FÚ pro Kraj Vysočina,Ekologické druhy příjmů,558,229,173,0,156,,,,,
2015,FÚ pro Kraj Vysočina,Depozitní druhy příjmů,5734,4852,871,3,8,,,,,
2015,FÚ pro Kraj Vysočina,Daně staré daňové soustavy,3048,2808,211,3,26,,,,,
2015,FÚ pro Kraj Vysočina,Druhy příjmů nezahrnuté,14062,10061,3596,44,361,,,,,
2015,FÚ pro Kraj Vysočina,Celkem počet DS,341464,319956,20561,201,744,285243,266076,18262,184,720
2015,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,94105,55475,38376,0,229,61505,32012,29262,0,213
2015,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - zahraniční osoby,34,3,31,0,0,34,3,31,0,0
2015,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,801,612,185,0,4,801,612,185,0,4
2015,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - ostatní,3726,218,103,3369,36,3611,194,48,3369,0
2015,FÚ pro Jihomoravský kraj,Daň z přidané hodnoty - celkem,98579,56290,38658,3369,237,65941,32818,29519,3369,217
2015,FÚ pro Jihomoravský kraj,Daň z příjmů PO,63937,0,63261,0,676,63118,0,62443,0,675
2015,FÚ pro Jihomoravský kraj,Daň z příjmů FO - podnikatelé,222605,222605,0,0,0,107111,107111,0,0,0
2015,FÚ pro Jihomoravský kraj,Daň z příjmů FO - bez příjmu podle § 7,47909,47909,0,0,0,41432,41432,0,0,0
2015,FÚ pro Jihomoravský kraj,Daň z příjmů FO - nepodnikatelé,104958,104958,0,0,0,98846,98846,0,0,0
2015,FÚ pro Jihomoravský kraj,Daň z příjmů FO - celkem,375472,375472,0,0,0,247389,247389,0,0,0
2015,FÚ pro Jihomoravský kraj,Daň z příjmů FO - závislá činnost,76734,33711,41913,418,692,61139,23145,36903,403,688
2015,FÚ pro Jihomoravský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,8093,637,7123,56,277,6204,537,5506,48,113
2015,FÚ pro Jihomoravský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,52110,18178,32913,336,683,44778,14649,29125,325,679
2015,FÚ pro Jihomoravský kraj,Daň silniční,127231,93284,33704,0,243,94175,64291,29682,0,202
2015,FÚ pro Jihomoravský kraj,Daně s povinnou registrací - celkem,446896,379690,66082,431,693,328542,263203,64234,417,688
2015,FÚ pro Jihomoravský kraj,Daň z nemovitých věcí,561971,544047,17286,0,638,454129,442263,11360,0,506
2015,FÚ pro Jihomoravský kraj,Daň dědická,6142,6097,34,0,11,244,243,1,0,0
2015,FÚ pro Jihomoravský kraj,Daň darovací,11436,10251,852,0,333,62,55,7,0,0
2015,FÚ pro Jihomoravský kraj,Daň z převodu nemovitostí,67812,63142,4023,0,647,562,489,61,0,12
2015,FÚ pro Jihomoravský kraj,Daň z nabytí nemovitých věcí,41602,38692,2357,0,553,29998,27652,1869,0,477
2015,FÚ pro Jihomoravský kraj,Majetkové daně - celkem,588797,569362,18732,0,703,460698,448398,11680,0,620
2015,FÚ pro Jihomoravský kraj,Loterie a jiné podobné hry,92,0,84,0,8,57,0,51,0,6
2015,FÚ pro Jihomoravský kraj,Pokuty v blokovém a správním řízení,4571,4113,439,0,19,,,,,
2015,FÚ pro Jihomoravský kraj,Odvody za porušení rozpočtové kázně,1355,516,600,0,239,,,,,
2015,FÚ pro Jihomoravský kraj,Ekologické druhy příjmů,688,235,184,0,269,,,,,
2015,FÚ pro Jihomoravský kraj,Depozitní druhy příjmů,10345,7537,2793,3,11,,,,,
2015,FÚ pro Jihomoravský kraj,Daně staré daňové soustavy,9523,8685,815,2,21,,,,,
2015,FÚ pro Jihomoravský kraj,Druhy příjmů nezahrnuté,37586,23351,13518,101,613,,,,,
2015,FÚ pro Jihomoravský kraj,Celkem počet DS,808713,730700,73455,3800,731,637271,564973,67778,3786,716
2015,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,39967,28951,10820,0,190,25227,16494,8543,0,184
2015,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - zahraniční osoby,10,1,9,0,0,10,1,9,0,0
2015,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - tuzemské osoby - OID,220,184,36,0,0,220,184,36,0,0
2015,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - ostatní,151,84,37,0,30,66,65,1,0,0
2015,FÚ pro Olomoucký kraj,Daň z přidané hodnoty - celkem,40290,29218,10875,0,191,25522,16744,8588,0,184
2015,FÚ pro Olomoucký kraj,Daň z příjmů PO,22203,0,21804,0,399,21880,0,21483,0,397
2015,FÚ pro Olomoucký kraj,Daň z příjmů FO - podnikatelé,115506,115506,0,0,0,49967,49967,0,0,0
2015,FÚ pro Olomoucký kraj,Daň z příjmů FO - bez příjmu podle § 7,19045,19045,0,0,0,17274,17274,0,0,0
2015,FÚ pro Olomoucký kraj,Daň z příjmů FO - nepodnikatelé,53654,53654,0,0,0,51293,51293,0,0,0
2015,FÚ pro Olomoucký kraj,Daň z příjmů FO - celkem,188205,188205,0,0,0,118534,118534,0,0,0
2015,FÚ pro Olomoucký kraj,Daň z příjmů FO - závislá činnost,35686,20581,14410,296,399,28076,14534,12866,277,399
2015,FÚ pro Olomoucký kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,3142,285,2659,32,166,2258,236,1886,31,105
2015,FÚ pro Olomoucký kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,25957,12500,12821,237,399,21809,9741,11446,224,398
2015,FÚ pro Olomoucký kraj,Daň silniční,59839,49456,10272,0,111,43721,34781,8880,0,60
2015,FÚ pro Olomoucký kraj,Daně s povinnou registrací - celkem,214438,191100,22641,298,399,151091,128423,21990,279,399
2015,FÚ pro Olomoucký kraj,Daň z nemovitých věcí,274541,266342,7834,0,365,235266,229376,5622,0,268
2015,FÚ pro Olomoucký kraj,Daň dědická,3193,3168,19,0,6,57,55,2,0,0
2015,FÚ pro Olomoucký kraj,Daň darovací,6286,5593,470,0,223,8,5,3,0,0
2015,FÚ pro Olomoucký kraj,Daň z převodu nemovitostí,29724,27623,1722,0,379,38,31,7,0,0
2015,FÚ pro Olomoucký kraj,Daň z nabytí nemovitých věcí,17749,16402,1029,0,317,13475,12372,825,0,278
2015,FÚ pro Olomoucký kraj,Majetkové daně - celkem,287554,278716,8422,0,415,238536,232430,5749,0,357
2015,FÚ pro Olomoucký kraj,Loterie a jiné podobné hry,77,0,72,0,5,54,0,52,0,2
2015,FÚ pro Olomoucký kraj,Pokuty v blokovém a správním řízení,551,465,76,0,10,,,,,
2015,FÚ pro Olomoucký kraj,Odvody za porušení rozpočtové kázně,1035,414,436,0,185,,,,,
2015,FÚ pro Olomoucký kraj,Ekologické druhy příjmů,359,159,139,0,61,,,,,
2015,FÚ pro Olomoucký kraj,Depozitní druhy příjmů,7441,6125,1311,2,3,,,,,
2015,FÚ pro Olomoucký kraj,Daně staré daňové soustavy,3523,3319,187,4,13,,,,,
2015,FÚ pro Olomoucký kraj,Druhy příjmů nezahrnuté,17161,12048,4670,48,394,,,,,
2015,FÚ pro Olomoucký kraj,Celkem počet DS,388483,361441,26311,298,427,313917,289122,24090,279,420
2015,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,71537,47670,23683,0,174,44970,26386,18412,0,165
2015,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - zahraniční osoby,17,6,11,0,0,17,6,11,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,554,457,92,0,5,554,457,92,0,5
2015,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - ostatní,381,279,63,0,39,242,238,4,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z přidané hodnoty - celkem,72403,48403,23807,0,183,45780,27086,18517,0,170
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů PO,43181,0,42880,1,300,42598,0,42298,0,300
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - podnikatelé,211344,211344,0,0,0,86050,86050,0,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - bez příjmu podle § 7,33342,33342,0,0,0,28838,28838,0,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - nepodnikatelé,88196,88196,0,0,0,83750,83750,0,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - celkem,332882,332882,0,0,0,198638,198638,0,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - závislá činnost,66460,37709,28051,394,306,52095,26610,24811,370,304
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,6069,532,5358,52,127,4497,444,3955,50,48
2015,FÚ pro Moravskoslezský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,51315,25736,24943,329,307,42992,20309,22066,312,305
2015,FÚ pro Moravskoslezský kraj,Daň silniční,108738,86931,21705,0,102,79550,60736,18745,0,69
2015,FÚ pro Moravskoslezský kraj,Daně s povinnou registrací - celkem,383124,338215,44194,407,308,261583,217949,42945,384,305
2015,FÚ pro Moravskoslezský kraj,Daň z nemovitých věcí,409737,396232,13244,0,261,334819,325744,8906,0,169
2015,FÚ pro Moravskoslezský kraj,Daň dědická,4673,4643,25,0,5,75,75,0,0,0
2015,FÚ pro Moravskoslezský kraj,Daň darovací,9047,8028,812,0,207,171,165,6,0,0
2015,FÚ pro Moravskoslezský kraj,Daň z převodu nemovitostí,40508,38003,2199,0,306,391,358,31,0,2
2015,FÚ pro Moravskoslezský kraj,Daň z nabytí nemovitých věcí,22339,20701,1361,0,277,16623,15358,1029,0,236
2015,FÚ pro Moravskoslezský kraj,Majetkové daně - celkem,428726,414263,14128,0,335,339096,329717,9098,0,281
2015,FÚ pro Moravskoslezský kraj,Loterie a jiné podobné hry,41,0,35,0,6,19,0,14,0,5
2015,FÚ pro Moravskoslezský kraj,Pokuty v blokovém a správním řízení,3255,3088,158,0,9,,,,,
2015,FÚ pro Moravskoslezský kraj,Odvody za porušení rozpočtové kázně,1583,775,684,0,124,,,,,
2015,FÚ pro Moravskoslezský kraj,Ekologické druhy příjmů,566,317,153,0,96,,,,,
2015,FÚ pro Moravskoslezský kraj,Depozitní druhy příjmů,9535,7616,1915,0,4,,,,,
2015,FÚ pro Moravskoslezský kraj,Daně staré daňové soustavy,5871,5381,473,0,17,,,,,
2015,FÚ pro Moravskoslezský kraj,Druhy příjmů nezahrnuté,28355,18710,9173,102,368,,,,,
2015,FÚ pro Moravskoslezský kraj,Celkem počet DS,644134,593439,49942,407,336,495322,448745,45862,384,324
2015,FÚ pro Zlínský kraj,Daň z přidané hodnoty - tuzemské osoby - registrované,38792,26933,11678,0,169,24822,15754,8895,0,163
2015,FÚ pro Zlínský kraj,Daň z přidané hodnoty - zahraniční osoby,6,0,6,0,0,6,0,6,0,0
2015,FÚ pro Zlínský kraj,Daň z přidané hodnoty - tuzemské osoby - OID,290,242,48,0,0,290,242,48,0,0
2015,FÚ pro Zlínský kraj,Daň z přidané hodnoty - ostatní,165,130,18,0,17,122,122,0,0,0
2015,FÚ pro Zlínský kraj,Daň z přidané hodnoty - celkem,39221,27300,11740,0,169,25240,16118,8949,0,163
2015,FÚ pro Zlínský kraj,Daň z příjmů PO,21879,0,21571,0,308,21539,0,21231,0,308
2015,FÚ pro Zlínský kraj,Daň z příjmů FO - podnikatelé,107831,107831,0,0,0,52363,52363,0,0,0
2015,FÚ pro Zlínský kraj,Daň z příjmů FO - bez příjmu podle § 7,22139,22139,0,0,0,18633,18633,0,0,0
2015,FÚ pro Zlínský kraj,Daň z příjmů FO - nepodnikatelé,48987,48987,0,0,0,45757,45757,0,0,0
2015,FÚ pro Zlínský kraj,Daň z příjmů FO - celkem,178957,178957,0,0,0,116753,116753,0,0,0
2015,FÚ pro Zlínský kraj,Daň z příjmů FO - závislá činnost,32917,17737,14562,310,308,26209,12633,12979,289,308
2015,FÚ pro Zlínský kraj,Daň z příjmů PO - srážkou dle zvláštní sazby,2544,170,2208,23,143,1812,132,1577,18,85
2015,FÚ pro Zlínský kraj,Daň z příjmů FO - srážkou dle zvláštní sazby,22727,10193,11979,247,308,19397,8167,10693,229,308
2015,FÚ pro Zlínský kraj,Daň silniční,60798,49227,11442,0,129,47622,37337,10193,0,92
2015,FÚ pro Zlínský kraj,Daně s povinnou registrací - celkem,203986,180790,22568,320,308,149572,127043,21923,298,308
2015,FÚ pro Zlínský kraj,Daň z nemovitých věcí,270076,262292,7472,0,312,239681,234101,5322,0,258
2015,FÚ pro Zlínský kraj,Daň dědická,2693,2672,16,0,5,18,17,1,0,0
2015,FÚ pro Zlínský kraj,Daň darovací,5619,4989,455,0,175,47,42,5,0,0
2015,FÚ pro Zlínský kraj,Daň z převodu nemovitostí,29270,27253,1719,0,298,158,141,17,0,0
2015,FÚ pro Zlínský kraj,Daň z nabytí nemovitých věcí,18833,17520,1052,0,261,14608,13514,855,0,239
2015,FÚ pro Zlínský kraj,Majetkové daně - celkem,280223,271866,8030,0,327,242892,237153,5436,0,303
2015,FÚ pro Zlínský kraj,Loterie a jiné podobné hry,33,0,32,0,1,20,0,20,0,0
2015,FÚ pro Zlínský kraj,Pokuty v blokovém a správním řízení,959,828,125,0,6,,,,,
2015,FÚ pro Zlínský kraj,Odvody za porušení rozpočtové kázně,756,202,371,0,183,,,,,
2015,FÚ pro Zlínský kraj,Ekologické druhy příjmů,257,113,93,0,51,,,,,
2015,FÚ pro Zlínský kraj,Depozitní druhy příjmů,6797,5611,1173,5,8,,,,,
2015,FÚ pro Zlínský kraj,Daně staré daňové soustavy,4152,3740,397,0,15,,,,,
2015,FÚ pro Zlínský kraj,Druhy příjmů nezahrnuté,15239,10527,4356,54,301,,,,,
2015,FÚ pro Zlínský kraj,Celkem počet DS,370049,343561,25824,320,331,316301,291848,23815,298,330
2015,Specializovaný FÚ,Daň z přidané hodnoty - tuzemské osoby - registrované,1361,0,1296,0,0,1057,0,999,0,0
2015,Specializovaný FÚ,Daň z přidané hodnoty - zahraniční osoby,5,0,5,0,0,5,0,5,0,0
2015,Specializovaný FÚ,Daň z přidané hodnoty - tuzemské osoby - OID,18,0,18,0,0,18,0,18,0,0
2015,Specializovaný FÚ,Daň z přidané hodnoty - ostatní,5,0,5,0,0,0,0,0,0,0
2015,Specializovaný FÚ,Daň z přidané hodnoty - celkem,1384,0,1319,0,0,1080,0,1022,0,0
2015,Specializovaný FÚ,Daň z příjmů PO,1766,0,1766,0,0,1732,0,1732,0,0
