"Ukazatel","IndicatorType","Pohlaví","POHL2","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Hodnota"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2009","2009","Kraj Vysočina","CZ063","515411"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2009","2009","Jihomoravský kraj","CZ064","1147146"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2009","2009","Olomoucký kraj","CZ071","642137"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2009","2009","Zlínský kraj","CZ072","591412"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2009","2009","Moravskoslezský kraj","CZ080","1250255"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Česko","CZ","10506813"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Praha","CZ01","1249026"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Střední Čechy","CZ02","1247533"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Jihozápad","CZ03","1209506"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Severozápad","CZ04","1143834"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Severovýchod","CZ05","1509758"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Jihovýchod","CZ06","1666700"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Střední Morava","CZ07","1233083"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Moravskoslezsko","CZ08","1247373"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Hlavní město Praha","CZ010","1249026"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Středočeský kraj","CZ020","1247533"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Jihočeský kraj","CZ031","637643"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Plzeňský kraj","CZ032","571863"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Karlovarský kraj","CZ041","307636"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Ústecký kraj","CZ042","836198"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Liberecký kraj","CZ051","439027"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Královéhradecký kraj","CZ052","554402"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Pardubický kraj","CZ053","516329"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Kraj Vysočina","CZ063","514992"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Jihomoravský kraj","CZ064","1151708"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Olomoucký kraj","CZ071","642041"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Zlínský kraj","CZ072","591042"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2010","2010","Moravskoslezský kraj","CZ080","1247373"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Česko","CZ","10486731"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Praha","CZ01","1234037"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Střední Čechy","CZ02","1264986"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Jihozápad","CZ03","1207027"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Severozápad","CZ04","1132252"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Severovýchod","CZ05","1508735"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Jihovýchod","CZ06","1675872"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Střední Morava","CZ07","1229117"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Moravskoslezsko","CZ08","1234705"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Hlavní město Praha","CZ010","1234037"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Středočeský kraj","CZ020","1264986"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Jihočeský kraj","CZ031","635771"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Plzeňský kraj","CZ032","571256"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Karlovarský kraj","CZ041","303804"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Ústecký kraj","CZ042","828448"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Liberecký kraj","CZ051","437920"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Královéhradecký kraj","CZ052","554555"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Pardubický kraj","CZ053","516260"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Kraj Vysočina","CZ063","512245"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Jihomoravský kraj","CZ064","1163627"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Olomoucký kraj","CZ071","639030"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Zlínský kraj","CZ072","590087"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2011","2011","Moravskoslezský kraj","CZ080","1234705"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Česko","CZ","10505445"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Praha","CZ01","1241664"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Střední Čechy","CZ02","1279345"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Jihozápad","CZ03","1207847"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Severozápad","CZ04","1131191"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Severovýchod","CZ05","1508867"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Jihovýchod","CZ06","1678250"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Střední Morava","CZ07","1227668"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Moravskoslezsko","CZ08","1230613"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Hlavní město Praha","CZ010","1241664"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Středočeský kraj","CZ020","1279345"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Jihočeský kraj","CZ031","636138"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Plzeňský kraj","CZ032","571709"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Karlovarský kraj","CZ041","303165"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Ústecký kraj","CZ042","828026"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Liberecký kraj","CZ051","438600"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Královéhradecký kraj","CZ052","553856"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Pardubický kraj","CZ053","516411"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Kraj Vysočina","CZ063","511937"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Jihomoravský kraj","CZ064","1166313"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Olomoucký kraj","CZ071","638638"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Zlínský kraj","CZ072","589030"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2012","2012","Moravskoslezský kraj","CZ080","1230613"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Česko","CZ","10516125"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Praha","CZ01","1246780"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Střední Čechy","CZ02","1291816"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Jihozápad","CZ03","1209298"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Severozápad","CZ04","1128490"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Severovýchod","CZ05","1507980"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Jihovýchod","CZ06","1679857"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Střední Morava","CZ07","1225302"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Moravskoslezsko","CZ08","1226602"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Hlavní město Praha","CZ010","1246780"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Středočeský kraj","CZ020","1291816"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Jihočeský kraj","CZ031","636611"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Plzeňský kraj","CZ032","572687"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Karlovarský kraj","CZ041","301726"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Ústecký kraj","CZ042","826764"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Liberecký kraj","CZ051","438594"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Královéhradecký kraj","CZ052","552946"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Pardubický kraj","CZ053","516440"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Kraj Vysočina","CZ063","511207"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Jihomoravský kraj","CZ064","1168650"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Olomoucký kraj","CZ071","637609"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Zlínský kraj","CZ072","587693"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2013","2013","Moravskoslezský kraj","CZ080","1226602"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Česko","CZ","10512419"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Praha","CZ01","1243201"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Střední Čechy","CZ02","1302336"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Jihozápad","CZ03","1210176"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Severozápad","CZ04","1125429"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Severovýchod","CZ05","1506503"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Jihovýchod","CZ06","1680287"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Střední Morava","CZ07","1222655"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Moravskoslezsko","CZ08","1221832"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Hlavní město Praha","CZ010","1243201"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Středočeský kraj","CZ020","1302336"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Jihočeský kraj","CZ031","636707"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Plzeňský kraj","CZ032","573469"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Karlovarský kraj","CZ041","300309"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Ústecký kraj","CZ042","825120"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Liberecký kraj","CZ051","438609"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Královéhradecký kraj","CZ052","551909"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Pardubický kraj","CZ053","515985"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Kraj Vysočina","CZ063","510209"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Jihomoravský kraj","CZ064","1170078"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Olomoucký kraj","CZ071","636356"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Zlínský kraj","CZ072","586299"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2014","2014","Moravskoslezský kraj","CZ080","1221832"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Česko","CZ","10538275"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Praha","CZ01","1259079"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Střední Čechy","CZ02","1315299"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Jihozápad","CZ03","1212423"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Severozápad","CZ04","1123265"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Severovýchod","CZ05","1506813"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Jihovýchod","CZ06","1682748"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Střední Morava","CZ07","1220972"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Moravskoslezsko","CZ08","1217676"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Hlavní město Praha","CZ010","1259079"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Středočeský kraj","CZ020","1315299"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Jihočeský kraj","CZ031","637300"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Plzeňský kraj","CZ032","575123"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Karlovarský kraj","CZ041","299293"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Ústecký kraj","CZ042","823972"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Liberecký kraj","CZ051","438851"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Královéhradecký kraj","CZ052","551590"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Pardubický kraj","CZ053","516372"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Kraj Vysočina","CZ063","509895"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Jihomoravský kraj","CZ064","1172853"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Olomoucký kraj","CZ071","635711"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Zlínský kraj","CZ072","585261"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2015","2015","Moravskoslezský kraj","CZ080","1217676"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Česko","CZ","10553843"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Praha","CZ01","1267449"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Střední Čechy","CZ02","1326857"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Jihozápad","CZ03","1214469"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Severozápad","CZ04","1120654"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Severovýchod","CZ05","1507209"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Jihovýchod","CZ06","1684498"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Střední Morava","CZ07","1219396"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Moravskoslezsko","CZ08","1213311"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Hlavní město Praha","CZ010","1267449"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Středočeský kraj","CZ020","1326857"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Jihočeský kraj","CZ031","637834"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Plzeňský kraj","CZ032","576635"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Karlovarský kraj","CZ041","297804"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Ústecký kraj","CZ042","822850"
"Počet obyvatel k 1. 1. (počáteční stav)","2406P","Celkem","0","2016","2016","Liberecký kraj","CZ051","439639"
