"ROK","ICP","TYP_KAT","NAZEV_PRILOHA2"
2023,610570682,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610570712,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610570742,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610570752,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610570752,"TECHN","Výroba bioplynu"
2023,610571122,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571122,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,610571122,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610571122,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,610571122,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které jsou klasifikovány jako karcinogenní, mutagenní a toxické pro reprodukci, s celkovou projektovanou spotřebou organických rozpouštědel 0,01 t za rok nebo větší; odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které jsou klasifikovány jako halogenované, s celkovou projektovanou spotřebou organických rozpouštědel 0,1 t za rok nebo větší"
2023,610571122,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610571122,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,610571182,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571182,"TECHN","Výroba bioplynu"
2023,610571212,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,610571232,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571232,"TECHN","Výroba bioplynu"
2023,610571272,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571272,"TECHN","Výroba bioplynu"
2023,610571272,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,610571332,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571332,"TECHN","Jiné tiskařské činnosti s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610571352,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2023,610571352,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,610571362,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571562,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571562,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které jsou klasifikovány jako karcinogenní, mutagenní a toxické pro reprodukci, s celkovou projektovanou spotřebou organických rozpouštědel 0,01 t za rok nebo větší; odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které jsou klasifikovány jako halogenované, s celkovou projektovanou spotřebou organických rozpouštědel 0,1 t za rok nebo větší"
2023,610571562,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,610571562,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610571562,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2023,610571612,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571622,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571702,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610571722,"TECHN","Nanášení adhezivních materiálů s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610571732,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610571762,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610571762,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2023,610571762,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2023,610580013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610600012,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600012,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2023,610600012,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2023,610600042,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600042,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2023,610600042,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610600042,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,610600042,"TECHN","Nanášení práškových plastů"
2023,610600042,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,610600102,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610600112,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610600152,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,610600242,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600242,"TECHN","Broušení kovů a plastů s celkovým elektrickým příkonem vyšším než 100 kW"
2023,610600242,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,610600252,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600422,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600432,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600462,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610600502,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600502,"TECHN","Čistírny odpadních vod s celkovou projektovanou kapacitou pro 10 000 a více ekvivalentních obyvatel"
2023,610600552,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600612,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600892,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600932,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610600932,"TECHN","Nátěry dřevěných povrchů s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610600932,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,610600942,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,610600972,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610601002,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2023,610601162,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,610601222,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2023,610601292,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610670012,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2023,610670043,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2023,610670052,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2023,610670053,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610670063,"TECHN","Chemické čištění"
2023,610670102,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610670102,"TECHN","Výroba bioplynu"
2023,610670112,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610670112,"TECHN","Nanášení práškových plastů"
2023,610670112,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2023,610670122,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610670172,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610670182,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610670192,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2023,610700021,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2023,610700063,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2023,610700083,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
