"ROK","ICP","ICO","NACE"
2023,685670233,27382052,"711290"
2023,685670243,27382052,"711290"
2023,685670253,27382052,"711290"
2023,685670263,27382052,"711290"
2023,685670273,27742741,"422110"
2023,685670283,27540243,"222900"
2023,685670971,47471611,"181200"
2023,685670983,27510247,"161000"
2023,685670993,62301659,"014700"
2023,685740023,62062948,"360000"
2023,685900023,47207558,"772900"
2023,685900033,29140269,"473000"
2023,685900043,29140269,"473000"
2023,685900063,76471497,"256100"
2023,685900081,64509109,"108100"
2023,685900091,47673770,"353010"
2023,685900103,1584995,"256200"
2023,685900113,70960399,"522100"
2023,685900123,26210967,"473000"
2023,685900153,6642331,"109100"
2023,685900163,8676283,"289500"
2023,685900231,45192553,"103900"
2023,685901401,25861701,"256100"
2023,685908041,60779713,"251100"
2023,685908053,9720618,"110500"
2023,685908063,19654022,"100000"
2023,686040023,45308314,"471100"
2023,686040053,80837,"522100"
2023,686040063,27597075,"201600"
2023,686040083,27597075,"201600"
2023,686040113,5854431,"353020"
2023,686150023,7757778,"139500"
2023,686158081,25496344,"222100"
2023,686230013,120693,"015000"
2023,686240013,27597075,"201600"
2023,686278021,44795637,"259900"
2023,686320061,27380068,"182000"
2023,686320083,61055239,"451900"
2023,686350013,28085400,"351300"
2023,686510013,49766929,"853220"
2023,686570023,3135730,"101300"
2023,686620013,49196596,"331200"
2023,686670013,28574630,"022000"
2023,686690013,247022,"841100"
2023,686690023,28113080,"453000"
2023,686750013,15044131,"259900"
2023,686750073,129224,"251100"
2023,686750083,60914459,"284900"
2023,686750093,26004313,"139200"
2023,686750113,4037375,"473000"
2023,686750123,46509755,"139600"
2023,686750371,25955624,"245100"
2023,686750451,27481875,"132000"
2023,686750531,27468801,"245300"
2023,686758011,42194920,"381100"
2023,686758121,25933981,"222200"
2023,686840013,27066410,"431200"
2023,686840023,26496178,"473000"
2023,686880013,26832208,"289200"
2023,686880933,5925142,"461900"
2023,687010013,25849832,"422110"
2023,687080023,26059207,"467130"
2023,687080261,25501518,"309200"
2023,687130023,24193992,"351100"
2023,687130033,24850535,"161000"
2023,687130053,60193531,"521000"
2023,687210491,26449218,"245300"
2023,687210611,26309181,"222200"
2023,687250211,60193531,"521000"
2023,687390023,26751186,"281500"
2023,687390033,24318451,"256100"
2023,687390071,27594301,"353010"
2023,687390103,27169766,"256200"
2023,687390133,80837,"522100"
2023,687390163,27332730,"861000"
2023,687390173,60281740,"473000"
2023,687390183,1468294,"273300"
2023,687390193,28203101,"234300"
2023,687390203,4084063,"611000"
2023,687390213,49450301,"467120"
2023,687390223,27597075,"201600"
2023,687390231,10442481,"421100"
2023,687390233,27597075,"201600"
2023,687390243,6164331,"239900"
2023,687390253,72496991,"841300"
2023,687390263,25896547,"383200"
2023,687398041,27084485,"281500"
2023,687398081,26198436,"281400"
2023,687398103,24826651,"431000"
2023,687630043,28818415,"289900"
2023,687700013,28715292,"381100"
2023,687700023,1409948,"107200"
2023,687700073,27892638,"236300"
2023,687700083,49450301,"467120"
2023,687700093,27597075,"201600"
2023,687700113,1977580,"682020"
2023,687700153,27626130,"682020"
2023,687700173,61054259,"381100"
2023,687700183,25442082,"494100"
2023,687700341,25039253,"206000"
2023,687700681,27311562,"243400"
2023,687700711,26695081,"259400"
2023,687700741,26311208,"104100"
2023,687708051,28715292,"381100"
2023,687708121,49100262,"201500"
2023,687910023,64357571,"015000"
2023,687918061,27312003,"222900"
2023,688000121,25238078,"233100"
2023,688000181,16981065,"259900"
2023,688000251,47534630,"421100"
2023,688150013,25205471,"293200"
2023,688150043,29060109,"351100"
2023,688150053,29060109,"351100"
2023,688338281,41620232,"256200"
2023,688410013,65142039,"222000"
2023,688440013,25555359,"383200"
2023,688570083,60737760,"201600"
2023,688570103,46347828,"861000"
2023,688570113,46347828,"861000"
2023,688570123,49156764,"381100"
2023,688570133,27597075,"201600"
2023,688570143,46347828,"861000"
2023,688570173,2056950,"551000"
2023,688570193,46347828,"861000"
2023,688570203,29060109,"351100"
2023,688570213,46347828,"861000"
2023,688578083,14237083,"360000"
2023,688680013,25896547,"383200"
2023,688700023,29369479,"494100"
2023,688770013,60071133,"162100"
2023,688770041,28631,"162100"
2023,688830013,26008912,"236100"
2023,688830023,14521661,"236100"
2023,688870013,1610368,"171200"
2023,688970013,26245841,"251200"
2023,688970691,26223155,"292000"
2023,688991053,6307663,"014700"
2023,689090013,29225612,"245100"
2023,689100013,25479733,"467120"
2023,689100023,46356118,"014600"
2023,689120013,25381539,"467100"
2023,689120033,60702001,"331200"
2023,689120043,45193410,"353010"
2023,689120101,60721316,"245210"
2023,689128121,26461498,"281300"
2023,689130013,5121418,"473000"
2023,689140013,26229650,"282200"
2023,689140023,25384201,"390000"
2023,689250013,26014611,"473000"
2023,689250081,183024,"861000"
2023,689250093,28262085,"351100"
2023,689290013,47152532,"236100"
2023,689290053,25772252,"477800"
2023,689300013,15253,"233200"
2023,689320013,15890554,"473000"
2023,689340083,25547631,"091000"
2023,689340191,25179811,"289400"
2023,689350013,66908434,"162300"
2023,689350273,26835894,"161000"
2023,689350283,17506379,"160000"
2023,689370013,44222661,"237000"
2023,689500013,27460363,"014700"
2023,689500023,2528304,"473000"
2023,689500043,60067853,"014200"
2023,689500053,4060296,"682020"
2023,689500063,27911781,"451100"
2023,689500073,675261,"551000"
2023,689508031,40766411,"381100"
2023,689508043,29060109,"351100"
2023,689508063,60067853,"014200"
2023,689660013,2600013,"433200"
2023,689730013,26102463,"014700"
2023,689820481,62245589,"239900"
2023,689920013,46971360,"081200"
2023,689960013,75093499,"015000"
2023,690020013,46356983,"360000"
2023,690060013,25424980,"012900"
2023,690060023,25424980,"012900"
2023,690350013,27416771,"467700"
2023,690500013,5339634,"682000"
2023,690560013,64792251,"236900"
2023,690650023,25293630,"469000"
2023,690650033,15058751,"015000"
2023,690650043,15058751,"015000"
2023,690830013,44703015,"494100"
2023,690870013,42313619,"011100"
2023,690871201,48908002,"015000"
2023,691000023,27298868,"462100"
2023,691270871,16847547,"014100"
2023,691340023,28680065,"383200"
2023,691340053,18380654,"244200"
2023,691340063,60279389,"015000"
2023,691470013,64354768,"949900"
2023,691530013,25502247,"081200"
2023,691538031,14800331,"109100"
2023,691550023,25559524,"271200"
2023,691580043,28049802,"721900"
2023,691580053,25201778,"282900"
2023,691580083,4465041,"353000"
2023,691580643,28049802,"721900"
2023,691580653,17771056,"460000"
2023,691600013,18233686,"222900"
2023,691600023,49450301,"467120"
2023,691600171,49790676,"353010"
2023,691690023,2739,"072110"
2023,691710013,18627226,"466300"
2023,691870661,25186183,"239900"
2023,691890503,11795255,"351100"
2023,691910023,49901222,"081200"
2023,691910033,70535531,"015000"
2023,691970023,70810052,"351100"
2023,692100013,2356911,"293200"
2023,692160013,27505944,"256100"
2023,692291471,46976337,"014600"
2023,692370301,27982688,"310900"
2023,692480441,25245571,"014600"
2023,692590131,14800331,"109100"
2023,692590231,48528803,"181200"
2023,692601021,141640,"015000"
2023,692750241,62242105,"421100"
2023,692780013,25586700,"162300"
2023,692810023,26496178,"473000"
2023,692810043,40743187,"236300"
2023,692810053,26116219,"222200"
2023,692810063,27892638,"236300"
2023,692810073,4084063,"611000"
2023,692810083,27597075,"201600"
2023,692810093,27597075,"201600"
2023,692810113,28177851,"421100"
2023,692810261,46353747,"205990"
2023,692810471,49549693,"331200"
2023,692818433,28825829,"473000"
2023,693090023,29378532,"310900"
2023,693090033,25563165,"222200"
2023,693091111,46976434,"014700"
2023,693091123,25586521,"462100"
2023,693130013,28203101,"234300"
2023,693240073,49434179,"015000"
2023,693240113,60738804,"101100"
2023,693240123,49434179,"015000"
2023,693241331,46976337,"014600"
2023,693241373,28313925,"161000"
2023,693241383,71184473,"872010"
2023,693241393,71184473,"872010"
2023,693241403,71184473,"872010"
2023,693280013,1446258,"231900"
2023,693280051,49100262,"201500"
2023,693282093,49539965,"853110"
2023,693342233,6557716,"105100"
2023,693390023,49450301,"467120"
2023,693390033,26811081,"473000"
2023,693390043,29457751,"494100"
2023,693390643,25374770,"283000"
2023,693440013,27166210,"473000"
2023,693440033,526886,"244500"
2023,693440043,3542637,"016000"
2023,693450023,5070406,"239900"
2023,693450051,60193531,"521000"
2023,693450673,26439441,"222100"
2023,693540981,26877911,"245400"
2023,693590023,73729809,"015000"
2023,693600013,29060109,"351100"
2023,693600111,61325929,"353010"
2023,693690641,27469891,"284900"
2023,693840013,27597075,"201600"
2023,693840023,27597075,"201600"
2023,693900013,60849657,"360000"
2023,693900023,2757621,"477400"
2023,693900033,49679597,"467130"
2023,693980013,28813952,"381100"
2023,694120043,25028626,"259300"
2023,694120293,10780700,"852000"
2023,694140013,28483006,"061000"
2023,694190013,27597075,"201600"
2023,694190033,49450301,"467120"
2023,694190581,27451321,"281300"
2023,694370023,25286218,"412000"
2023,694390013,27435148,"014700"
2023,694398303,25580272,"257200"
2023,694410023,8300283,"081100"
2023,694568091,28007832,"462100"
2023,694620013,49551272,"236300"
2023,694670023,26055996,"329900"
2023,694670063,27597075,"201600"
2023,694670083,49061186,"382100"
2023,694670821,28085230,"353010"
2023,694678031,28127625,"282500"
2023,694678093,24225975,"431200"
2023,694678103,46683623,"257200"
2023,694810023,25502247,"081200"
2023,694850033,26772574,"473000"
2023,694900013,26217236,"522900"
2023,694970001,45148155,"109100"
2023,695150023,27435148,"014700"
2023,695150033,75627701,"494100"
2023,695150043,75627701,"494100"
2023,695150053,25157507,"015000"
2023,695160013,25877496,"222900"
2023,695190053,49450301,"467120"
2023,695190063,25266454,"932100"
2023,695190073,47531291,"412000"
2023,695198141,26196891,"293200"
2023,695198153,28161050,"181200"
2023,695240013,109002,"015000"
2023,695250033,25724304,"245300"
2023,695250043,49450301,"467120"
2023,695250053,27597075,"201600"
2023,695250131,40230295,"382100"
2023,695250161,14869799,"139500"
2023,695258021,27594301,"353010"
2023,695258033,64511359,"412000"
2023,695258043,25915819,"380000"
2023,695310013,26024527,"162400"
2023,695370033,29371384,"473000"
2023,695390013,49974874,"104100"
2023,695420023,49450301,"467120"
2023,695420591,25179403,"015000"
2023,695500013,26108453,"256100"
2023,695500033,26468590,"473000"
2023,695558161,63509911,"081200"
2023,695728011,25396480,"101200"
2023,695728121,24269182,"244300"
2023,695760013,25702556,"351200"
2023,695760023,27508773,"222200"
2023,695760033,27508773,"222200"
2023,695760461,25186183,"239900"
2023,695760611,26743892,"293200"
2023,695790013,27263827,"429900"
2023,696030013,9320563,"110100"
2023,696290023,26196891,"293200"
2023,696290033,24731536,"293200"
2023,696290043,25737635,"256200"
2023,696290053,27221474,"683200"
2023,696290063,61675938,"351100"
2023,696290073,45538514,"473000"
2023,696290083,24260886,"473000"
2023,696290093,26702436,"293200"
2023,696290103,27892638,"236300"
2023,696290111,177041,"291000"
2023,696290113,4084063,"611000"
2023,696290123,27597075,"201600"
2023,696290133,27597075,"201600"
2023,696290153,44012373,"471100"
2023,696290163,44012373,"471100"
2023,696290193,47551984,"381100"
2023,696290263,4335813,"475200"
2023,696290313,24831409,"682020"
2023,696290323,27606805,"272000"
2023,696290333,26496178,"473000"
2023,696290343,27597075,"201600"
2023,696290371,62909037,"293200"
2023,696290571,61675938,"351100"
2023,696290741,27166988,"960100"
2023,696291061,25053426,"293200"
2023,696298073,24225975,"431200"
2023,696298083,24225975,"431200"
2023,696298093,26011727,"432200"
2023,696298103,47551984,"381100"
2023,696298113,60193531,"521000"
2023,696298123,60193531,"521000"
2023,696298143,27635121,"000000"
2023,696298153,26241374,"682000"
2023,696570013,26151197,"293200"
2023,696570023,63996111,"293200"
2023,696570033,24225096,"221900"
2023,696720023,63911281,"329900"
2023,696720033,26015889,"412000"
2023,696720053,60827955,"222900"
2023,696850013,45194467,"282900"
2023,697080601,25923111,"015000"
2023,697110471,63493845,"162300"
2023,697130581,49788744,"015000"
2023,697130831,27911829,"711200"
2023,697150793,9704728,"081200"
2023,697150803,9704728,"081200"
2023,697210013,45528853,"494100"
2023,697540013,662437,"283000"
2023,697570013,27597075,"201600"
2023,697570033,24780316,"452000"
2023,697570093,43223265,"231900"
2023,697570133,27382052,"711290"
2023,697570143,27382052,"711290"
2023,697570153,27382052,"711290"
2023,697570801,26150905,"293200"
2023,697578071,27767680,"110700"
2023,697578111,25479733,"467120"
2023,697578133,6377220,"265100"
2023,697600023,27634558,"259900"
2023,697600033,26492423,"494100"
2023,697600043,49679597,"467130"
2023,697620013,27597075,"201600"
2023,697620021,46357033,"682020"
2023,697620181,46356711,"241010"
2023,697620481,49823884,"244200"
2023,697628061,24742023,"239900"
2023,697628081,45147477,"682020"
2023,697830013,2341182,"467100"
2023,697900013,24123641,"239900"
2023,697930063,26903466,"222900"
2023,697930083,60710454,"271100"
2023,697930093,26968649,"494100"
2023,697930103,26886774,"289600"
2023,697930113,41601742,"412000"
2023,697930133,5469023,"682020"
2023,697930153,4019881,"293200"
2023,697930163,26892537,"383200"
2023,697930173,27597075,"201600"
2023,697930183,3257444,"222900"
2023,697930193,25512579,"452000"
2023,697930201,10235,"245300"
2023,697930203,25597167,"452000"
2023,697930251,15531627,"302000"
2023,697930331,14503603,"222100"
2023,697930421,25586033,"259200"
2023,697938061,49437151,"239900"
2023,697938071,15528910,"271100"
2023,697938091,25396480,"101200"
2023,697938163,25692089,"281400"
2023,697940013,25942824,"181200"
2023,698030013,25201859,"236100"
2023,698030373,25110161,"471100"
2023,698030403,29060109,"351100"
2023,698030413,27597075,"201600"
2023,698030423,27597075,"201600"
2023,698030433,27597075,"201600"
2023,698030443,49450301,"467120"
2023,698030463,29447020,"274000"
2023,698030543,63322269,"222900"
2023,698030553,45192057,"682040"
2023,698030563,268577,"271100"
2023,698030641,25834151,"274000"
2023,698030891,27804721,"352200"
2023,698030991,27804721,"352200"
2023,698038021,268577,"271100"
2023,698038033,28598547,"561000"
2023,698038043,26230755,"271100"
2023,698038053,25502247,"081200"
2023,698038063,44567359,"522900"
2023,698050013,27720713,"620300"
2023,698050033,49975358,"429100"
2023,698060013,28985613,"310900"
2023,698068161,48953997,"222200"
2023,698080651,25252623,"015000"
2023,698190023,26209578,"235100"
2023,698200013,26755165,"473000"
2023,698270023,68806531,"257200"
2023,698270033,45357111,"433200"
2023,698290023,49450301,"467120"
2023,698290033,25225979,"236400"
2023,698500013,26263564,"181200"
2023,698500441,47909765,"271100"
2023,698521201,27460363,"014700"
2023,698580013,7581777,"301200"
2023,698800023,2528304,"473000"
2023,698800043,26207451,"467100"
2023,698800051,48171565,"682020"
2023,698800093,7108265,"257300"
2023,698800103,25936930,"282900"
2023,698808201,64829855,"015000"
2023,698808213,26496178,"473000"
2023,698808223,10782401,"353010"
2023,698808233,10782401,"353010"
2023,698808243,25915207,"252900"
2023,698808253,25110161,"471100"
2023,698900033,27597075,"201600"
2023,698900073,4623690,"014700"
2023,698900083,12151271,"473000"
2023,699080013,29060109,"351100"
2023,699080071,12114,"222100"
2023,699080083,296244,"841100"
2023,699100013,3276953,"161000"
2023,699100023,27767680,"110700"
2023,699128241,29060109,"351100"
2023,699230023,26229455,"422100"
2023,699230101,18200061,"256100"
2023,699230321,25186183,"239900"
2023,699330043,298191,"841100"
2023,699350033,46900411,"101300"
2023,699350073,49450301,"467120"
2023,699350083,44012373,"471100"
2023,699358101,8702,"282200"
2023,699358113,9243348,"331000"
2023,699590113,4084063,"611000"
2023,699590123,27597075,"201600"
2023,699590133,27597075,"201600"
2023,699590143,27597075,"201600"
2023,699590153,49450301,"467120"
2023,699590253,5821576,"682020"
2023,699590453,25059394,"812900"
2023,699590463,8797854,"682020"
2023,699690013,28707389,"461900"
2023,699690023,1622978,"172100"
2023,699690033,25003518,"172100"
2023,699790033,27558797,"351100"
2023,699790043,28826825,"108900"
2023,699831101,131351,"015000"
2023,699890013,48038687,"473000"
2023,699930023,26207451,"467100"
2023,699930033,3758397,"274000"
2023,699930053,27382052,"711290"
2023,699931031,27566005,"293200"
2023,699931081,27779017,"293200"
2023,699938311,28601084,"303000"
2023,699938323,29060109,"351100"
2023,699938333,6588603,"293200"
2023,699938353,19803443,"351100"
2023,700010013,47541768,"012800"
2023,700070033,18234160,"081200"
2023,700100013,27597075,"201600"
2023,700230023,11261820,"494100"
2023,700230043,47541768,"012800"
2023,700230053,47541768,"012800"
2023,700230063,11261820,"494100"
2023,700270163,47238933,"011100"
2023,700310291,14612411,"201300"
2023,700400013,19803443,"351100"
2023,700430661,26044226,"239900"
2023,700441181,27460363,"014700"
2023,700441203,11795255,"351100"
2023,700460013,27994929,"081200"
2023,700670013,25289853,"081100"
2023,700780511,25161491,"015000"
2023,700920013,8229601,"271200"
2023,700930033,4452178,"383200"
2023,700930063,5657059,"412020"
2023,700930073,4490258,"467700"
2023,700930573,8773866,"381100"
2023,700990033,28159969,"431200"
2023,700990053,25475681,"412000"
2023,701100013,25549065,"161000"
2023,701100023,60717700,"161000"
2023,701230013,27468372,"236300"
2023,701260013,27506576,"421100"
2023,701260023,27597075,"201600"
2023,701260043,25930435,"222900"
2023,701260053,4084063,"611000"
2023,701260063,25115171,"353010"
2023,701260073,25115171,"353010"
2023,701260083,7846738,"353010"
2023,701260141,25115171,"353010"
2023,701260661,46504991,"960100"
2023,701268021,45534543,"271100"
2023,701268033,9725351,"221900"
2023,701300083,60109866,"021000"
2023,701330871,47451980,"181200"
2023,701340231,45534225,"139600"
2023,701380013,28597567,"161000"
2023,701490651,25778706,"015000"
2023,701520033,49450301,"467120"
2023,701560023,27597075,"201600"
2023,701560043,27166210,"473000"
2023,701570013,28313283,"351100"
2023,701570023,63475715,"241030"
2023,701570031,27465021,"222100"
2023,701570063,46992855,"222100"
2023,701570103,71240063,"381100"
2023,701570113,49450301,"467120"
2023,701570123,27597075,"201600"
2023,701570143,25321978,"222200"
2023,701570153,28285981,"251100"
2023,701571011,215881,"014700"
2023,701578243,49437577,"256100"
2023,701578253,14237083,"360000"
2023,701600063,4623690,"014700"
2023,701630013,25984071,"283000"
2023,701630023,49356089,"381100"
2023,701630033,28825829,"473000"
2023,701740043,45148155,"109100"
2023,701790023,41057155,"222100"
2023,701820013,47534265,"271100"
2023,701860473,12619418,"089900"
2023,701860483,27615219,"381100"
2023,702070013,74175041,"161000"
2023,702350013,28654986,"381100"
2023,702388171,24671576,"331200"
2023,702400013,29140277,"081200"
2023,702400023,62908278,"463100"
2023,702400033,2610493,"682020"
2023,702400043,25157922,"251100"
2023,702400053,48586285,"464600"
2023,702481111,123749,"015000"
2023,702620013,27597075,"201600"
2023,702620053,26370336,"493100"
2023,702620073,518832,"259900"
2023,702620081,45350582,"245300"
2023,702620481,63509326,"131000"
2023,702620521,13111,"131000"
2023,702798413,45809712,"381100"
2023,702798423,29196299,"431200"
2023,702900013,2937450,"381100"
2023,703001141,131024,"015000"
2023,703040023,25942182,"351400"
2023,703041033,27609111,"161000"
2023,703100023,28748492,"452000"
2023,703100153,8763011,"682000"
2023,703360013,75023172,"853110"
2023,703470013,27597075,"201600"
2023,703478023,27980502,"353000"
2023,703490431,27460363,"014700"
2023,703518181,45350124,"081200"
2023,703550013,24851485,"293200"
2023,703550033,47545674,"293200"
2023,703560023,49450301,"467120"
2023,703560033,49241591,"222900"
2023,703560111,45147787,"201600"
2023,703560361,26499258,"211000"
2023,703568011,27435148,"014700"
2023,703620023,49450301,"467120"
2023,703628031,27435148,"014700"
2023,703628063,6807267,"331100"
2023,703660013,27597075,"201600"
2023,703720013,4176391,"256100"
2023,703800013,62026852,"293200"
2023,703800023,71240896,"014900"
2023,703820013,47541768,"012800"
2023,703888021,46356142,"014600"
2023,703918161,26221365,"015000"
2023,703940013,70947571,"873010"
2023,703940033,27597075,"201600"
2023,703940043,26041316,"089900"
2023,704040013,26026104,"412000"
2023,704040033,17331099,"421100"
2023,704120013,26468590,"473000"
2023,704150013,64506002,"473000"
2023,704150671,46901507,"222200"
2023,704158241,545503,"205990"
2023,704160013,73671843,"467300"
2023,704180013,2894173,"236300"
2023,704200311,46351094,"014600"
2023,704261421,137031,"015000"
2023,704280013,2318024,"351100"
2023,704280023,640841,"879000"
2023,704280063,26468590,"473000"
2023,704320481,45349461,"014600"
2023,704350221,45357269,"421100"
2023,704390023,25381539,"467100"
2023,704410033,47906120,"015000"
2023,704470023,27597075,"201600"
2023,704500013,45350272,"467100"
2023,704508131,25196049,"015000"
2023,704530013,113794,"015000"
2023,704620013,27375625,"081100"
2023,704630013,252000,"841100"
2023,704670023,49971034,"222900"
2023,704670201,49970666,"103200"
2023,704670571,545392,"251100"
2023,704680093,45537011,"231300"
2023,704721301,46976337,"014600"
2023,704721491,47908564,"015000"
2023,704740013,4044908,"222200"
2023,704760033,63481821,"015000"
2023,704910013,25702556,"351200"
2023,704910111,45357366,"110500"
2023,704911051,27773035,"291000"
2023,704970023,60850175,"469000"
2023,704970033,26063981,"222900"
2023,704970083,25185691,"813000"
2023,704970113,7751052,"222900"
2023,704978153,19803443,"351100"
2023,705060013,25879464,"222300"
2023,705060023,25879464,"222300"
2023,705120013,27597075,"201600"
2023,705120023,27597075,"201600"
2023,705120051,18825869,"212000"
2023,705120073,8000930,"256100"
2023,705120121,25961004,"353010"
2023,705120443,60913037,"267000"
2023,705250013,26410958,"473000"
2023,705258041,28002482,"234100"
2023,705320023,8690171,"139100"
2023,705390013,27597075,"201600"
2023,705390023,24661619,"222900"
2023,705400691,26152924,"222100"
2023,705630013,25215671,"015000"
2023,705658081,25560310,"015000"
2023,705810013,27207064,"861000"
2023,705810033,68422440,"015000"
2023,705880013,4328566,"692000"
2023,705880603,3482979,"682000"
2023,706010013,26403226,"473000"
2023,706050013,25257366,"256200"
2023,706190013,6298362,"236100"
2023,706250033,49450301,"467120"
2023,706250043,63906651,"811000"
2023,706330013,27597075,"201600"
2023,706330701,120511,"015000"
2023,706400013,2280914,"467120"
2023,706410043,27597075,"201600"
2023,706410081,842001,"861000"
2023,706410083,25550969,"161000"
2023,706410093,25550969,"161000"
2023,706410101,15531457,"323000"
2023,706410123,7219539,"551010"
2023,706410133,71184473,"872010"
2023,706410143,71184473,"872010"
2023,706410181,25335057,"353000"
2023,706418063,4788745,"016000"
2023,706418073,9344781,"200000"
2023,706418083,5382475,"561000"
2023,706430023,49812033,"271100"
2023,706440011,60916788,"108600"
2023,706440013,2256207,"256100"
2023,706440021,8753,"289200"
2023,706440033,49812033,"271100"
2023,706440043,27597075,"201600"
2023,706440053,28783956,"181200"
2023,706440073,25931474,"265200"
2023,706440471,45539367,"245110"
2023,706448171,29060109,"351100"
2023,706448181,29060109,"351100"
2023,706448211,25280708,"271100"
2023,706520013,29130816,"477800"
2023,706520033,15096050,"522100"
2023,706521291,25412744,"353000"
2023,706680013,47053925,"383200"
2023,706680091,14864584,"231300"
2023,706740023,29060109,"351100"
2023,706740043,27236846,"813000"
2023,706740053,27236846,"813000"
2023,706740063,27236846,"813000"
2023,706740073,49450301,"467120"
2023,706740083,27597075,"201600"
2023,706740301,26423367,"081200"
2023,706830093,60720981,"222900"
2023,706860013,25031945,"251100"
2023,706868121,28916263,"245300"
2023,706868133,46712747,"960300"
2023,706908021,113824,"015000"
2023,706970013,28602587,"381100"
2023,706970481,15253,"233200"
2023,707030013,29396824,"202000"
2023,707030023,25916581,"251100"
2023,707030033,28626818,"353010"
2023,707030053,27820611,"181200"
2023,707030063,62581678,"381100"
2023,707030161,27438678,"302000"
2023,707030651,18050646,"241010"
2023,707030941,28566653,"960100"
2023,707038061,29400066,"243400"
2023,707038071,29400066,"243400"
2023,707038111,29400082,"252100"
2023,707038151,29400074,"353010"
2023,707038161,29400074,"353010"
2023,707140013,26382679,"222100"
2023,707140033,27597075,"201600"
2023,707140043,29060109,"351100"
2023,707148281,74594672,"231300"
2023,707150013,25110161,"471100"
2023,707150043,49450301,"467120"
2023,707150093,29060109,"351100"
2023,707150251,28542673,"231300"
2023,707150271,25001159,"353000"
2023,707150911,49864688,"853220"
2023,707151141,46708146,"245300"
2023,707158183,28464389,"231300"
2023,707158193,17134609,"231300"
2023,707158223,25001159,"353000"
2023,707158233,17771056,"460000"
2023,707158243,25049119,"383200"
2023,707160013,27597075,"201600"
2023,707160053,7746814,"236100"
2023,707160063,75059185,"473000"
2023,707160131,26020343,"201500"
2023,707160291,26001551,"861000"
2023,707168111,47470011,"259900"
2023,707168123,45943249,"960100"
2023,707210013,49812505,"275100"
2023,707211251,25265717,"222100"
2023,707211263,27467473,"259900"
2023,707340013,15046575,"324000"
2023,707410043,44012373,"471100"
2023,707410091,13226,"141900"
2023,707410641,45193410,"353010"
2023,707430033,25886207,"862200"
2023,707430043,28626818,"353010"
2023,707430053,25319141,"477300"
2023,707430073,27826554,"351300"
2023,707460013,45193410,"353010"
2023,707460033,4084063,"611000"
2023,707460043,49450301,"467120"
2023,707460053,48804886,"873010"
2023,707460063,26914620,"293200"
2023,707460241,45193410,"353010"
2023,707460761,15470946,"464100"
2023,707460831,73266833,"960100"
2023,707468183,417688,"381100"
2023,707540023,24304450,"274000"
2023,707540033,27597075,"201600"
2023,707540043,28510011,"353010"
2023,707540311,62302370,"239900"
2023,707548041,493,"282200"
2023,707630013,26755165,"473000"
2023,708060013,61500780,"522900"
2023,708060033,1889567,"139500"
2023,708230023,29060109,"351100"
2023,708230053,24753432,"152000"
2023,708230071,46348034,"353010"
2023,708230081,27786331,"331710"
2023,708230083,4084063,"611000"
2023,708230093,27597075,"201600"
2023,708230103,49450301,"467120"
2023,708230123,28546954,"256100"
2023,708230133,24725056,"473000"
2023,708230143,6963,"843000"
2023,708230251,47536373,"110500"
2023,708230261,26173174,"110600"
2023,708230511,61853160,"221900"
2023,708230541,45066001,"960100"
2023,708230771,45192944,"172100"
2023,708238111,25458051,"293200"
2023,708238133,26496178,"473000"
2023,708238153,28945310,"682000"
2023,708390013,26413264,"256200"
2023,708440013,27991873,"310900"
2023,708450033,1453718,"161000"
2023,708450043,25225111,"259900"
2023,708450053,1453718,"161000"
2023,708450063,4045386,"353000"
2023,708450083,4045386,"353000"
2023,708450093,25225111,"259900"
2023,708450103,7575645,"960100"
2023,708450481,45359083,"222900"
2023,708458231,49017934,"682020"
2023,708458243,25191551,"222900"
2023,708490013,29060109,"351100"
2023,708490023,29060109,"351100"
2023,708490033,61055239,"451900"
2023,708490053,26355361,"222900"
2023,708490063,26364450,"281300"
2023,708490173,8763046,"682000"
2023,708490183,8763046,"682000"
2023,708490193,8763046,"682000"
2023,708490203,8763046,"682000"
2023,708498023,64833054,"282500"
2023,708498033,24801356,"293200"
2023,708498043,24170801,"683200"
2023,708498063,64360610,"353000"
2023,708610013,46971360,"081200"
2023,708610023,62522418,"310100"
2023,708610033,4944909,"433200"
2023,708618273,207730,"222300"
2023,708618283,26231816,"494100"
2023,708653713,26468590,"473000"
2023,708680013,49450301,"467120"
2023,708680023,61100544,"879000"
2023,708710023,49450301,"467120"
2023,708710033,24749991,"016000"
2023,708740651,25004638,"421100"
2023,708750033,25004638,"421100"
2023,708750043,44564325,"324000"
2023,708750053,25004638,"421100"
2023,708750063,25004638,"421100"
2023,708800033,10952101,"812200"
2023,708820013,26496178,"473000"
2023,708970381,26177005,"421100"
2023,708980013,13278932,"813000"
2023,708990133,29060109,"351100"
2023,708990151,25115171,"353010"
2023,708990153,75151481,"842400"
2023,708998181,24194204,"303000"
2023,708998193,26196620,"360000"
2023,709010013,24738875,"612090"
2023,709060013,27597075,"201600"
2023,709060023,49450301,"467120"
2023,709080013,60792825,"222300"
2023,709080043,3067351,"473000"
2023,709080063,27597075,"201600"
2023,709080073,43960677,"222900"
2023,709088151,26425173,"221900"
2023,709200821,25186183,"239900"
2023,709230013,28737695,"431200"
2023,709320013,28825829,"473000"
2023,709320023,25062484,"351100"
2023,709430013,5755557,"081100"
2023,709520033,29008247,"289900"
2023,709560033,46882189,"015000"
