"ROK","IDFPROV","EMISE","EMI_MNO_T"
2023,604340013,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0120
2023,604340013,"tuhé znečišťující látky (TZL)",0.0040
2023,604340041,"antimon",0.009596382821
2023,604340041,"arsen",0.025255759506
2023,604340041,"benzo(a)pyren",0.000053979329
2023,604340041,"benzo(b)fluoranten",0.000089965548
2023,604340041,"benzo(k)fluoranten",0.000053979329
2023,604340041,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",1.437238239586
2023,604340041,"chrom (bez šestimocného chromu)",0.248825383663
2023,604340041,"fluor a jeho anorganické sloučeniny vyjádřené jako fluorovodík (HF)",0.640173904592
2023,604340041,"indeno(1,2,3-c,d)pyren",0.000296973653
2023,604340041,"kadmium",0.013930945754
2023,604340041,"kobalt (Co)",0.125360947941
2023,604340041,"mangan",0.064046528603
2023,604340041,"měď",0.074643841583
2023,604340041,"nikl",0.126318347131
2023,604340041,"olovo",0.125569900058
2023,604340041,"oxid dusný (N2O)",43.680699434250
2023,604340041,"oxid uhelnatý (CO)",254.1090
2023,604340041,"oxid uhličitý",2823298.596553
2023,604340041,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1971.7770
2023,604340041,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",819.0990
2023,604340041,"polychlorované bifenyly (PCB)",0.000000245755
2023,604340041,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000145258
2023,604340041,"polycyklické aromatické uhlovodíky (PAU)",0.000200568489
2023,604340041,"rtuť",0.175194393263
2023,604340041,"selen",0.172074333662
2023,604340041,"thallium",0.083839795983
2023,604340041,"tuhé znečišťující látky (TZL)",90.8230
2023,604340041,"vanad",0.019768022572
2023,604340041,"zinek",0.239913763313
2023,604340481,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1350
2023,604340481,"oxid uhelnatý (CO)",0
2023,604340481,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0310
2023,604340481,"těkavé organické látky (VOC)",15.5320
2023,604340591,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.019611
2023,604340591,"tuhé znečišťující látky (TZL)",0.02
2023,604340591,"zinek",0.000855
2023,604390083,"oxid uhelnatý (CO)",8.2830
2023,604390083,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",5.4620
2023,604400013,"oxid uhelnatý (CO)",5.4660
2023,604400013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.3180
2023,604420011,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.155550
2023,604420011,"chrom (bez šestimocného chromu)",0.001790
2023,604420011,"cín",0.0003
2023,604420011,"nikl",0.002140
2023,604420011,"oxid uhelnatý (CO)",0.01
2023,604420011,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0140
2023,604420011,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0.004440
2023,604420011,"těkavé organické látky (VOC)",0.5810
2023,604420011,"zinek",0.016670
2023,604420013,"těkavé organické látky (VOC)",0
2023,604530013,"těkavé organické látky (VOC)",4.1310
2023,604610033,"oxid uhelnatý (CO)",2.54
2023,604610033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.4620
2023,604610033,"tuhé znečišťující látky (TZL)",0.0730
2023,604660013,"oxid uhelnatý (CO)",1.16
2023,604660013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.7580
2023,604660013,"tuhé znečišťující látky (TZL)",0.3280
2023,604750023,"tuhé znečišťující látky (TZL)",0.0130
2023,604920023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0710
2023,604920023,"oxid uhelnatý (CO)",0.1470
2023,604920023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2640
2023,604920023,"tuhé znečišťující látky (TZL)",0
2023,604920053,"organické látky vyjádřené jako celkový organický uhlík (TOC)",29.5710
2023,604920053,"oxid uhelnatý (CO)",0.1430
2023,604920053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",4.8930
2023,604920053,"tuhé znečišťující látky (TZL)",0.6080
2023,605010063,"tuhé znečišťující látky (TZL)",3.3840
2023,605010073,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3710
2023,605010073,"oxid uhelnatý (CO)",1.6020
2023,605010073,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.6110
2023,605010073,"těkavé organické látky (VOC)",0.4660
2023,605010131,"benzylchlorid",0.00001320
2023,605010131,"dichlormethan (methylenchlorid)",0.0189
2023,605010131,"formaldehyd (methanal)",0.000036
2023,605010131,"oxid uhelnatý (CO)",0
2023,605010131,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.41
2023,605010131,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.0330
2023,605010131,"tuhé znečišťující látky (TZL)",0.0990
2023,605010131,"těkavé organické látky (VOC)",1.9170
2023,605010171,"oxid uhelnatý (CO)",0
2023,605010171,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0220
2023,605010171,"tuhé znečišťující látky (TZL)",0.0120
2023,605010173,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0020
2023,605010183,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0890
2023,605010183,"oxid uhelnatý (CO)",0
2023,605010183,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0020
2023,605010183,"tuhé znečišťující látky (TZL)",0
2023,605010183,"těkavé organické látky (VOC)",0.13
2023,605018251,"oxid uhelnatý (CO)",0.0010
2023,605018251,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0120
2023,605018251,"tuhé znečišťující látky (TZL)",0.0130
2023,605018323,"oxid uhelnatý (CO)",0.02
2023,605018323,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1070
2023,605018333,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0080
2023,605018333,"nikl",0
2023,605018333,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0020
2023,605018333,"oxid uhelnatý (CO)",0.0090
2023,605018333,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0370
2023,605018333,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,605018333,"silné anorganické kyseliny (kromě HCl) vyjádřené jako H+",0
2023,605018333,"tuhé znečišťující látky (TZL)",0
2023,605018333,"těkavé organické látky (VOC)",0.2410
2023,605240071,"oxid uhelnatý (CO)",0
2023,605240071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0840
2023,605240103,"tuhé znečišťující látky (TZL)",0.0440
2023,605240811,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1350
2023,605240811,"oxid uhelnatý (CO)",0.0020
2023,605240811,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0460
2023,605240811,"tuhé znečišťující látky (TZL)",0.0830
2023,605240811,"zinek",0.06
2023,605240821,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.41
2023,605240821,"oxid uhelnatý (CO)",0.0060
2023,605240821,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1670
2023,605240821,"tuhé znečišťující látky (TZL)",0.0030
2023,605240821,"těkavé organické látky (VOC)",0.8070
2023,605248043,"oxid uhelnatý (CO)",0.3640
2023,605248043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.91
2023,605248053,"oxid uhelnatý (CO)",0.5020
2023,605248053,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",3.0070
2023,605310013,"oxid uhelnatý (CO)",0.0730
2023,605310013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0080
2023,605320013,"tuhé znečišťující látky (TZL)",0.1290
2023,605340013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1420
2023,605340013,"tuhé znečišťující látky (TZL)",0.0050
2023,605430013,"oxid uhelnatý (CO)",0.2980
2023,605430013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2080
2023,605430013,"tuhé znečišťující látky (TZL)",1.6830
2023,605600023,"oxid uhelnatý (CO)",0.0080
2023,605600023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0440
2023,605730063,"oxid uhelnatý (CO)",1.0180
2023,605730063,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",9.36
2023,605730063,"tuhé znečišťující látky (TZL)",0.0740
2023,605780013,"oxid uhelnatý (CO)",0.0010
2023,605780013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0370
2023,605860013,"těkavé organické látky (VOC)",0.6680
2023,606100013,"oxid uhelnatý (CO)",0.2820
2023,606100013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.8850
2023,606100013,"tuhé znečišťující látky (TZL)",1.2990
2023,606170013,"těkavé organické látky (VOC)",0.0120
2023,606220013,"oxid uhelnatý (CO)",0.1750
2023,606220013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0990
2023,606220013,"tuhé znečišťující látky (TZL)",0.1210
2023,606228121,"oxid uhelnatý (CO)",0.0630
2023,606228121,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.65
2023,606370421,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.1280
2023,606370421,"oxid uhelnatý (CO)",0.4520
2023,606370421,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2360
2023,606370421,"těkavé organické látky (VOC)",3.97
2023,606430013,"oxid uhelnatý (CO)",0.0010
2023,606430013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0040
2023,606430013,"těkavé organické látky (VOC)",0.3990
2023,606490013,"tuhé znečišťující látky (TZL)",0.1570
2023,606490013,"těkavé organické látky (VOC)",0.4870
2023,606550013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.3580
2023,606550013,"těkavé organické látky (VOC)",0
2023,606610023,"oxid uhelnatý (CO)",11.2830
2023,606610023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",8.8110
2023,606660033,"oxid uhelnatý (CO)",0.0160
2023,606660033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3840
2023,606750023,"oxid uhelnatý (CO)",0.3820
2023,606750023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6640
2023,606750303,"tuhé znečišťující látky (TZL)",0.0280
2023,606750303,"těkavé organické látky (VOC)",0.0070
2023,606880081,"oxid uhelnatý (CO)",1.0850
2023,606880081,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.89
2023,606880081,"tuhé znečišťující látky (TZL)",0.1820
2023,606880081,"těkavé organické látky (VOC)",6.1290
2023,606970013,"oxid uhelnatý (CO)",0.2340
2023,606970013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.8810
2023,606970043,"oxid uhelnatý (CO)",0.0020
2023,606970043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0560
2023,606970381,"oxid uhelnatý (CO)",0.0090
2023,606970381,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.2090
2023,606970381,"těkavé organické látky (VOC)",4.5880
2023,606970401,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0090
2023,606970401,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0240
2023,606970401,"tuhé znečišťující látky (TZL)",0.0240
2023,606970401,"těkavé organické látky (VOC)",0.71
2023,606978071,"tuhé znečišťující látky (TZL)",0.4450
2023,606978071,"těkavé organické látky (VOC)",1.4160
2023,606978243,"oxid uhelnatý (CO)",0.0130
2023,606978243,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.5440
2023,606980013,"oxid uhelnatý (CO)",0.0020
2023,606980013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0810
2023,607040013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0070
2023,607040013,"oxid uhelnatý (CO)",2.0550
2023,607040013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6340
2023,607040013,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.6860
2023,607040013,"tuhé znečišťující látky (TZL)",0.0030
2023,607120013,"tuhé znečišťující látky (TZL)",0.0010
2023,607160511,"oxid uhelnatý (CO)",0
2023,607160511,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1290
2023,607161071,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2023,607161071,"oxid uhelnatý (CO)",0
2023,607161071,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.0440
2023,607308211,"oxid uhelnatý (CO)",0
2023,607308211,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0030
2023,607380023,"tuhé znečišťující látky (TZL)",2.6230
2023,607390043,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.4440
2023,607390043,"oxid uhelnatý (CO)",2.5760
2023,607390043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.8020
2023,607390043,"tuhé znečišťující látky (TZL)",0.2030
2023,607390043,"těkavé organické látky (VOC)",2.4340
2023,607398131,"organické látky vyjádřené jako celkový organický uhlík (TOC)",5.7610
2023,607398131,"oxid uhelnatý (CO)",0.0110
2023,607398131,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0990
2023,607398131,"tuhé znečišťující látky (TZL)",0.0020
2023,607398131,"těkavé organické látky (VOC)",1.2130
2023,607530013,"tuhé znečišťující látky (TZL)",2.1020
2023,607590013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0460
2023,607590023,"organické látky vyjádřené jako celkový organický uhlík (TOC)",10.4070
2023,607710033,"těkavé organické látky (VOC)",0.4220
2023,607740023,"oxid uhelnatý (CO)",0
2023,607740023,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0070
2023,607740023,"tuhé znečišťující látky (TZL)",0.0010
2023,607741561,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.2380
2023,607741561,"tuhé znečišťující látky (TZL)",0.0060
2023,607741561,"těkavé organické látky (VOC)",0.3510
2023,607980013,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0002
2023,607980013,"těkavé organické látky (VOC)",0.0010
2023,607980023,"tuhé znečišťující látky (TZL)",0.7670
2023,607980033,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0010
2023,607980043,"tuhé znečišťující látky (TZL)",0.0540
2023,608020033,"oxid uhelnatý (CO)",0
2023,608020033,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0
2023,608020043,"oxid uhelnatý (CO)",0.0110
2023,608020043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3040
2023,608020043,"tuhé znečišťující látky (TZL)",0
2023,608040781,"oxid uhelnatý (CO)",8.3520
2023,608040781,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.0780
2023,608040781,"tuhé znečišťující látky (TZL)",0.0670
2023,608150013,"oxid uhelnatý (CO)",4.9310
2023,608150013,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",8.4660
2023,608320021,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0040
2023,608320021,"oxid uhelnatý (CO)",0.0890
2023,608320021,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3940
2023,608320021,"tuhé znečišťující látky (TZL)",0.0240
2023,608320021,"těkavé organické látky (VOC)",0.4660
2023,608320201,"tuhé znečišťující látky (TZL)",0.5870
2023,608320213,"oxid uhelnatý (CO)",0.1790
2023,608320213,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0280
2023,608320213,"tuhé znečišťující látky (TZL)",0.0310
2023,608320243,"chlor a plynné anorganické sloučeniny chloru (kromě chlorkyanu) vyjádřené jako chlorovodík (HCl)",0.0240
2023,608320243,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.8160
2023,608320243,"těkavé organické látky (VOC)",1.0210
2023,608328021,"oxid uhelnatý (CO)",0.7350
2023,608328021,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.6010
2023,608328021,"tuhé znečišťující látky (TZL)",0.0670
2023,608328141,"oxid uhelnatý (CO)",0.0010
2023,608328141,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0260
2023,608328141,"těkavé organické látky (VOC)",0.7980
2023,608328153,"organické látky vyjádřené jako celkový organický uhlík (TOC)",3.8880
2023,608328153,"oxid uhelnatý (CO)",0.0590
2023,608328153,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.0830
2023,608328153,"těkavé organické látky (VOC)",0.9180
2023,608328163,"organické látky vyjádřené jako celkový organický uhlík (TOC)",1.0010
2023,608328163,"oxid uhelnatý (CO)",0.4690
2023,608328163,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.3630
2023,608328163,"těkavé organické látky (VOC)",2.85
2023,608500013,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0.0340
2023,608690043,"oxid uhelnatý (CO)",3.2460
2023,608690043,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",2.1290
2023,608690043,"tuhé znečišťující látky (TZL)",0.62
2023,608880013,"tuhé znečišťující látky (TZL)",0.0850
2023,608938151,"tuhé znečišťující látky (TZL)",0.1190
2023,608940033,"tuhé znečišťující látky (TZL)",0.0530
2023,608948221,"tuhé znečišťující látky (TZL)",0.0020
2023,608948241,"tuhé znečišťující látky (TZL)",0.0160
2023,609000013,"tuhé znečišťující látky (TZL)",0.1650
2023,609000481,"amoniak a soli amonné vyjádřené jako amoniak (NH3)",0
2023,609000481,"fosfan",0.005181
2023,609000481,"sulfan",0.000745
2023,609000481,"těkavé organické látky (VOC)",2.2530
2023,609040083,"tuhé znečišťující látky (TZL)",0.0130
2023,609048011,"organické látky vyjádřené jako celkový organický uhlík (TOC)",0
2023,609048011,"oxid uhelnatý (CO)",0.01
2023,609048011,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",1.29
2023,609048011,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0
2023,609048011,"tuhé znečišťující látky (TZL)",0
2023,609048021,"arsen",0.0000140720
2023,609048021,"kadmium",0.0000045320
2023,609048021,"olovo",0.0000140720
2023,609048021,"organické látky vyjádřené jako celkový organický uhlík (TOC)",4.5290
2023,609048021,"oxid uhelnatý (CO)",0.5270
2023,609048021,"oxidy dusíku vyjádřené jako oxid dusičitý (NOx)",0.1440
2023,609048021,"oxidy síry vyjádřené jako oxid siřičitý (SO2)",0.1220
2023,609048021,"polychlorované bifenyly (PCB)",0.000000000055
2023,609048021,"polychlorované dibenzodioxiny a dibenzofurany (PCDD/PCDF)",0.000000000405
